#{"t_start": 1660902515.839476, "env_id": "DobotReachDense-v0"}
r,l,t
-2.679585,14,76.339583
-7.868411,40,76.727273
-0.540417,4,76.74706
-3.376934,30,76.892951
-8.000142,50,77.140323
-4.012143,24,77.257181
-5.107818,34,77.678037
-2.095264,15,77.750986
-3.866212,26,77.878573
-3.030929,17,77.961155
-2.488359,14,78.030614
-1.171272,8,82.716532
-1.874399,16,83.092229
-3.188691,27,83.248307
-1.365205,14,83.33195
-3.908311,28,83.495288
-2.434345,18,83.598077
-1.812622,12,83.667791
-0.926879,5,83.697374
-3.461893,21,84.016127
-1.498453,15,84.101997
-5.0447,32,84.282852
-3.662,20,84.401325
-4.144288,20,84.518688
-3.063477,19,84.629426
-2.237312,19,85.008073
-2.400883,14,85.078196
-1.536452,11,85.13152
-7.833895,50,85.380128
-4.306346,28,85.520945
-1.922079,19,85.616244
-1.934586,14,85.930139
-1.892151,14,86.000922
-3.277018,22,86.110106
-1.353028,14,86.179958
-1.149774,10,86.230288
-5.58715,50,91.01677
-4.172391,21,91.315685
-3.391343,18,91.403705
-1.044467,8,91.443685
-5.053677,32,91.603841
-3.955418,23,91.72014
-0.877908,6,91.749959
-4.083599,29,92.087885
-1.507274,10,92.13706
-2.634867,16,92.215874
-2.35235,15,92.289162
-5.546035,50,92.537199
-1.244322,15,92.610749
-4.922626,27,92.921885
-6.265316,43,93.133155
-4.660448,39,93.324986
-2.960578,16,93.402806
-2.035594,15,93.732584
-2.608958,14,93.80248
-1.381,16,93.881125
-1.137971,10,93.930388
-1.753432,13,93.995183
-0.972795,10,94.044374
-4.556399,39,94.238997
-7.075149,50,99.278911
-3.96608,24,99.399211
-1.40644,11,99.454642
-1.42862,13,99.519074
-0.337826,3,99.534092
-0.528298,4,99.554294
-0.990512,7,99.588366
-2.310205,19,99.682626
-2.291708,24,99.958409
-0.97824,6,99.98796
-5.130024,41,100.189911
-2.190484,19,100.284043
-3.847235,26,100.412087
-2.72107,20,100.510428
-3.795363,26,100.894078
-1.8864,14,100.963321
-1.15946,9,101.008121
-3.574562,23,101.121294
-2.037724,15,101.19573
-0.933939,10,101.246112
-4.228547,27,101.379581
-2.504956,21,101.684559
-2.45474,20,101.783796
-2.538104,21,101.885716
-2.271862,17,101.970222
-1.117851,12,102.02989
-0.80997,5,102.054183
-6.2162,45,102.523633
-2.042906,13,107.296264
-3.708722,22,107.410665
-1.579836,12,107.469883
-1.705299,15,107.545239
-1.883187,15,107.61907
-2.5946,16,107.698151
-4.088813,38,108.075222
-3.183215,19,108.169391
-6.935623,50,108.417194
-1.020388,7,108.452688
-3.940154,32,108.841354
-5.098137,35,109.016718
-5.176129,35,109.190262
-2.01766,15,109.26315
-2.52076,20,109.362199
-2.485329,15,109.438915
-2.241677,16,109.701204
-5.27987,50,109.949636
-2.05521,15,110.024762
-1.576227,10,110.073936
-1.291792,12,110.1342
-3.47937,22,110.242568
-3.350861,22,110.522111
-2.209538,21,115.2961
-6.128091,50,115.546616
-3.701778,34,115.715499
-3.121081,17,115.991361
-3.268574,19,116.085332
-5.335746,50,116.331992
-3.604278,19,116.427089
-2.562888,18,116.515741
-4.397626,28,116.822473
-0.735372,5,116.847375
-6.316756,50,117.092779
-1.295535,10,117.142874
-4.384338,25,117.289008
-3.995324,20,117.590346
-3.729368,30,117.739186
-2.969359,19,117.834346
-0.441491,4,117.854657
-2.692914,17,117.938708
-0.738658,5,117.963318
-4.47729,27,118.096175
-3.643333,33,118.508639
-2.312986,14,118.577232
-1.605468,15,123.173271
-4.50659,28,123.315806
-1.672952,13,123.379651
-1.472854,13,123.443583
-4.026659,20,123.543454
-4.382404,50,124.022069
-0.71509,5,124.047086
-3.824704,23,124.159844
-2.300079,16,124.238585
-3.523176,22,124.346311
-1.188785,13,124.650301
-6.068266,50,124.902033
-0.606013,5,124.927517
-6.232916,50,125.176938
-6.437919,50,125.626774
-2.964481,16,125.706629
-1.753225,14,125.775933
-1.222769,10,125.827184
-2.824722,17,125.911605
-3.225812,18,126.000761
-3.344679,17,126.085371
-6.623697,50,126.533084
-0.505597,4,126.552427
-3.409199,18,131.285074
-1.972299,12,131.345334
-2.986261,19,131.438398
-2.830742,18,131.528677
-1.263369,9,131.83685
-1.249023,12,131.895428
-2.202049,12,131.954389
-2.133371,12,132.01268
-0.610892,5,132.036952
-0.702379,5,132.06137
-1.001058,6,132.090895
-2.458709,16,132.170626
-1.5877,15,132.243373
-2.892326,19,132.342615
-2.689923,18,132.431072
-0.703374,5,132.636174
-5.00992,50,132.887408
-3.362147,24,133.004814
-5.220305,50,133.473135
-1.949819,14,133.545164
-1.55094,11,133.599751
-1.801896,11,133.653974
-5.190813,35,133.826631
-0.722819,6,133.856275
-2.831539,18,133.945134
-2.19629,16,134.025491
-2.593154,18,134.328608
-1.993087,25,134.453675
-1.443848,14,134.523046
-3.176796,19,134.617607
-2.189406,15,138.757478
-3.680903,50,139.183085
-4.947756,27,139.32021
-1.132617,10,139.370189
-3.273699,17,139.454925
-3.111757,25,139.580175
-3.449818,19,139.675065
-2.374395,17,139.760743
-2.510791,18,140.015805
-1.914951,15,140.089794
-3.651971,18,140.179009
-2.390147,22,140.289257
-1.565346,10,140.339494
-3.716339,21,140.444878
-2.404344,15,140.519314
-3.150681,29,140.890437
-1.55023,16,140.980296
-0.43675,3,140.995098
-1.629656,10,141.053479
-2.66131,19,141.157937
-2.01481,14,141.23463
-0.773868,5,141.262072
-3.106121,17,141.356599
-3.861926,23,141.663019
-3.194436,31,141.81772
-4.563018,43,142.02943
-3.275112,17,146.780751
-2.36073,23,146.902291
-0.907538,6,146.938314
-3.520945,19,147.252628
-1.367744,12,147.322854
-0.655323,4,147.34455
-3.921119,28,147.510298
-2.127084,15,147.59595
-3.659661,50,147.892244
-4.624779,24,148.198861
-1.1187,7,148.239296
-1.07511,13,148.317497
-2.632835,17,148.41995
-5.010763,32,148.608583
-6.62768,50,149.103855
-1.813713,14,149.187118
-2.063025,13,149.260237
-3.04835,30,149.40794
-2.148056,16,149.486813
-3.988572,22,149.597403
-3.143641,18,149.820235
-3.652205,19,149.916207
-1.555259,13,149.980902
-0.563319,4,150.000449
-3.391428,16,150.079002
-1.228886,11,150.133533
-3.007046,20,150.233006
-3.323194,22,155.005943
-1.357197,8,155.047322
-2.030622,13,155.3733
-1.581238,14,155.443613
-3.348641,22,155.555124
-0.497624,4,155.574769
-2.159256,12,155.635315
-2.236457,18,155.724077
-1.836341,15,155.798869
-4.837089,40,156.185164
-4.907535,32,156.346167
-0.548176,4,156.366057
-2.816671,17,156.451296
-1.309045,15,156.52621
-5.089423,50,156.779838
-3.054811,17,157.108843
-3.846099,50,157.402099
-1.945036,13,157.479088
-1.063986,6,157.51555
-0.454802,4,157.536673
-3.26711,23,157.670379
-4.41796,30,157.979256
-1.246485,11,158.042859
-1.960802,13,158.119504
-1.298547,11,158.181305
-4.66162,41,158.420851
-2.368135,15,163.118164
-3.801785,20,163.454967
-2.273297,14,163.526561
-0.576387,4,163.54672
-1.542881,11,163.601138
-2.110766,15,163.676227
-1.289565,10,163.725619
-1.405221,13,163.791443
-1.786772,13,163.857035
-3.833419,22,163.965561
-2.090302,16,164.044576
-3.574359,19,164.316073
-3.347139,19,164.409989
-3.011996,17,164.494849
-0.998584,7,164.530116
-5.430135,34,164.701134
-2.35867,17,164.791716
-0.882925,8,164.837565
-0.842823,5,164.866553
-2.938307,19,165.219264
-2.812226,14,165.301094
-1.913674,14,165.382663
-0.748404,5,165.413223
-1.975121,16,165.504825
-2.154037,29,165.673294
-2.53553,15,165.761862
-3.077433,16,165.854337
-1.586243,12,166.080791
-1.987282,13,166.155946
-2.743761,16,166.247391
-1.358918,11,166.311296
-2.495542,13,166.385214
-0.970221,6,166.420729
-3.205179,15,166.508203
-0.969057,5,166.536721
-1.104276,10,166.593734
-0.643567,5,166.62125
-2.957069,18,171.191614
-3.141106,18,171.423775
-0.898061,5,171.448469
-0.411973,3,171.46353
-2.937459,18,171.55319
-3.005252,20,171.652279
-1.084264,10,171.70138
-2.998765,21,171.806123
-2.699617,18,171.897749
-4.891105,28,172.197188
-2.986355,22,172.306089
-0.598897,4,172.325842
-1.542981,9,172.371772
-2.153095,14,172.442281
-0.917271,5,172.467566
-1.000945,5,172.492817
-2.77217,20,172.594251
-2.645065,22,172.705008
-1.868578,14,172.992353
-4.778759,36,173.171705
-0.489527,4,173.192054
-1.841147,12,173.251616
-2.398958,14,173.320821
-1.298758,7,173.35577
-0.56234,4,173.375608
-2.710939,16,173.455707
-3.556783,23,173.568331
-1.365706,9,173.843393
-0.47155,4,173.864602
-2.325476,15,173.939753
-1.082676,6,173.969208
-3.153355,16,174.048614
-0.982568,6,174.078074
-1.018214,12,174.137706
-1.446032,15,174.210996
-1.295412,9,174.256399
-1.591261,21,174.36054
-1.38932,9,174.405524
-3.266531,19,179.121797
-0.730269,7,179.158148
-0.867437,5,179.183829
-4.054768,50,179.431528
-0.658937,5,179.456673
-3.335293,18,179.545084
-1.249845,7,179.579682
-1.258915,12,179.639673
-3.510135,50,180.057559
-1.868179,19,180.1523
-0.384654,4,180.172272
-3.452036,19,180.266275
-1.530685,12,180.325424
-2.42541,19,180.421353
-3.810978,20,180.663168
-2.33765,14,180.733216
-3.281927,17,180.81734
-0.704184,5,180.842543
-0.578277,4,180.862643
-1.472235,12,180.923486
-0.896755,6,180.953878
-3.892481,50,181.207046
-3.64531,24,181.584036
-3.573489,20,181.683422
-0.619612,5,181.707846
-1.020672,8,181.746855
-2.816929,16,181.826071
-1.092132,7,181.861226
-1.654472,20,181.95997
-2.718362,17,182.044497
-4.284394,50,187.132616
-0.525542,4,187.152803
-2.18562,18,187.243113
-1.571714,13,187.308358
-5.887408,50,187.558222
-5.972665,50,187.980865
-1.185746,7,188.01503
-0.67315,5,188.039502
-1.320473,15,188.112304
-2.268828,22,188.218905
-1.209541,10,188.268732
-2.257255,19,188.365503
-0.534792,4,188.61538
-1.543459,13,188.682422
-2.599671,16,188.76143
-2.512101,15,188.834912
-0.924907,5,188.860625
-3.232431,16,188.939762
-0.430038,4,188.959671
-0.562483,4,188.980367
-1.839731,13,189.044789
-1.255481,11,189.099293
-2.549994,13,189.163442
-2.802587,18,189.44087
-5.905143,50,189.689361
-1.693567,13,189.755139
-2.08844,18,189.846031
-1.816057,13,189.910468
-4.142532,24,190.031075
-3.834299,18,190.263321
-1.887176,12,194.932899
-3.1821,17,195.024482
-1.731529,14,195.094112
-1.327026,9,195.138401
-3.169808,17,195.222754
-1.077456,10,195.271358
-0.363677,3,195.286573
-1.571843,12,195.346237
-1.06839,11,195.400816
-1.897166,14,195.646673
-0.598405,4,195.666246
-2.372056,21,195.770077
-2.513673,13,195.835636
-2.274148,18,195.925349
-0.756946,6,195.955669
-2.425883,15,196.028934
-0.865026,5,196.053772
-3.119195,16,196.131936
-0.833774,5,196.156313
-0.603342,5,196.180751
-2.186902,14,196.399422
-0.936971,5,196.425234
-1.011803,6,196.45525
-0.465208,4,196.47542
-1.330805,12,196.53485
-1.06661,11,196.588715
-0.416172,3,196.6037
-0.485567,5,196.628295
-0.981194,6,196.658203
-1.401591,10,196.708146
-0.695642,4,196.727724
-1.499343,11,196.782347
-4.186936,26,196.913261
-3.468178,18,197.161305
-0.418144,3,197.177199
-1.171642,12,197.237828
-1.205071,11,197.292007
-3.730702,20,197.392143
-3.016544,17,197.476414
-2.093957,14,197.545959
-3.607528,21,197.650046
-2.639652,17,197.73379
-0.663437,5,197.758292
-1.688142,10,198.015733
-1.489369,10,198.065805
-1.702623,11,198.120267
-4.296767,24,202.927399
-1.50597,11,202.982148
-1.853345,16,203.061545
-1.884174,17,203.145086
-1.574687,12,203.205766
-2.61307,19,203.445976
-3.771897,24,203.565086
-0.910839,6,203.595166
-4.621371,31,203.750063
-1.655664,13,203.814425
-2.132032,22,203.922773
-2.522731,14,203.991685
-1.326289,12,204.050587
-2.126104,14,204.294717
-1.357575,16,204.37425
-0.594332,4,204.394167
-2.735361,16,204.472555
-1.39857,12,204.531999
-3.407456,21,204.636057
-2.409583,13,204.702196
-1.246941,12,204.763443
-2.035998,17,204.847174
-2.029649,15,205.096788
-0.831586,5,205.121233
-1.438022,12,205.180644
-3.273004,18,205.270884
-1.967822,11,205.325109
-3.888149,21,205.430809
-0.790168,5,205.456111
-1.420102,12,205.515163
-0.610612,5,205.539112
-1.309879,9,205.584194
-2.95628,16,205.7844
-0.83682,8,205.824519
-0.944961,9,205.869483
-4.45919,22,205.979566
-0.408042,4,205.999383
-2.517964,17,210.677572
-0.425697,3,210.692884
-1.246185,9,210.738555
-1.259392,9,210.783978
-4.386255,50,211.238907
-2.102263,13,211.304331
-0.800224,5,211.329046
-1.688566,12,211.387971
-3.386962,16,211.468192
-3.077488,22,211.578116
-2.118834,13,211.642473
-0.663283,4,211.663094
-0.186346,2,211.673278
-2.453049,15,211.74839
-1.172666,8,211.787874
-1.912303,17,212.102324
-3.886623,50,212.353269
-2.019066,12,212.413053
-2.263023,13,212.478071
-2.078332,19,212.572853
-0.38283,4,212.59288
-0.711835,5,212.617518
-4.117399,20,212.87611
-3.397237,21,212.97887
-1.109528,10,213.028907
-0.987014,10,213.077917
-0.510413,4,213.097402
-5.838329,50,213.346236
-3.768733,20,213.453748
-3.604547,19,213.69575
-2.37496,14,213.76506
-3.734221,23,213.880684
-1.082532,11,218.606861
-0.503362,4,218.629475
-0.582427,8,218.671985
-5.325358,45,218.897576
-2.709302,14,219.152505
-3.801563,22,219.261414
-0.452803,4,219.281403
-2.091609,17,219.365628
-3.469004,50,219.611966
-1.696192,11,219.667051
-2.875294,15,219.884964
-1.411167,10,219.935491
-3.811834,50,220.185372
-1.968521,13,220.250159
-0.793786,5,220.274956
-3.471485,18,220.365496
-0.830252,5,220.389999
-3.364827,20,220.626735
-2.492423,16,220.708992
-2.041733,16,220.787345
-1.570301,15,220.861493
-2.713458,22,220.969969
-0.813223,5,220.995297
-2.359874,15,221.071811
-1.573917,11,221.125198
-0.467302,4,221.145499
-0.920314,5,221.169826
-1.31922,12,221.228782
-0.605979,4,221.419666
-3.085446,20,221.51903
-2.260367,13,221.584318
-3.886803,50,226.37914
-2.422078,18,226.473212
-2.401753,13,226.537546
-1.748529,11,226.742185
-2.083868,15,226.819304
-0.950065,9,226.863458
-1.198894,11,226.928707
-2.062673,13,227.003029
-1.520474,11,227.067505
-1.111172,10,227.126243
-0.76966,5,227.154205
-2.855935,17,227.255972
-2.77283,15,227.33061
-2.462908,16,227.411418
-0.949698,6,227.5699
-2.360925,13,227.635182
-1.364496,11,227.689196
-1.260297,13,227.753774
-3.971716,50,228.002851
-2.484225,21,228.107523
-1.712957,11,228.162676
-0.572694,5,228.347207
-3.180679,18,228.437552
-0.664154,6,228.466925
-0.399742,4,228.48681
-3.863525,17,228.572168
-0.712786,8,228.612121
-0.888812,6,228.642177
-2.094976,12,228.70161
-1.63032,13,228.767105
-0.993623,6,228.797147
-2.192118,19,228.892675
-2.55006,14,229.087898
-2.938759,16,229.171125
-0.311811,3,229.186256
-3.286152,17,229.27095
-3.502648,50,234.023427
-1.636787,13,234.096857
-3.493418,18,234.186906
-1.208073,12,234.396743
-3.799201,50,234.651696
-2.867481,15,234.729625
-0.929297,5,234.757939
-2.3847,14,234.838981
-2.569822,16,234.921321
-1.305569,11,234.97562
-0.980415,6,235.006052
-1.840663,13,235.229496
-2.167451,13,235.294721
-0.645721,8,235.333901
-1.808874,17,235.417978
-4.255531,24,235.536966
-2.387023,13,235.601743
-1.278911,16,235.681149
-1.226205,12,235.741663
-0.355812,3,235.756437
-1.675936,12,235.95145
-0.450214,3,235.966682
-4.930183,38,236.156376
-2.552679,25,236.28037
-5.104605,43,236.49403
-2.502837,15,236.702582
-1.663517,12,236.765616
-4.210269,20,236.866006
-1.103844,9,236.91018
-0.672373,5,236.935385
-1.20481,7,236.970097
-2.116491,13,237.03562
-1.941917,17,237.122273
-0.96575,10,237.172031
-3.647956,19,241.782065
-0.287956,3,241.797513
-2.791727,16,242.050896
-1.712583,16,242.131834
-1.574288,14,242.201808
-0.75386,4,242.221867
-2.250484,17,242.30664
-3.008311,15,242.380955
-1.521696,10,242.431712
-0.881485,10,242.481568
-4.09593,24,242.600997
-2.808456,36,242.907031
-0.60111,4,242.927327
-3.278387,16,243.007277
-1.540553,12,243.067157
-0.64028,5,243.093408
-1.172639,10,243.142592
-4.919025,28,243.283604
-1.672418,12,243.341985
-1.417109,10,243.543234
-2.75763,16,243.623875
-1.73191,12,243.682803
-4.161766,21,243.787263
-2.895355,16,243.867597
-1.204108,10,243.916713
-1.018443,10,243.966774
-0.451908,4,243.986595
-0.345321,3,244.002561
-3.509518,18,244.093834
-0.630756,4,244.114047
-0.928334,6,244.143604
-2.172421,12,244.326433
-1.900585,16,244.405623
-2.805475,16,244.484963
-1.153271,11,244.539551
-2.038716,15,244.613922
-0.519403,4,244.633647
-1.695002,12,244.694278
-0.606684,5,244.720371
-1.463372,13,244.78474
-1.724611,15,249.237169
-2.092109,17,249.453486
-3.219563,16,249.532394
-0.810306,5,249.556919
-1.042967,9,249.601569
-1.214767,7,249.635741
-0.656714,5,249.660033
-0.571332,4,249.680617
-0.926386,9,249.725777
-2.407129,15,249.799823
-0.311247,3,249.81478
-2.001883,13,249.880024
-0.748593,5,249.903964
-4.267622,20,250.003719
-0.780938,5,250.028534
-2.735561,19,250.279006
-1.820128,12,250.338483
-2.815012,16,250.417906
-1.344974,11,250.472756
-1.831089,12,250.531088
-2.95999,16,250.610818
-3.762548,50,251.06013
-0.414692,3,251.076095
-1.958027,13,251.140402
-2.115003,14,251.214368
-2.993301,15,251.288318
-0.913417,5,251.313188
-2.203341,13,251.377778
-3.515498,19,251.472813
-2.648495,16,251.551893
-2.951379,17,251.636891
-3.788934,23,251.886214
-2.834397,17,251.969738
-3.265461,18,252.058526
-2.08712,14,252.127174
-0.927949,5,252.151891
-1.497957,15,252.225848
-1.059409,7,252.260442
-2.330482,23,252.373682
-3.487345,23,254.718826
-1.977044,12,254.77815
-0.815766,4,254.798575
-0.627517,4,254.818721
-1.702195,12,254.877917
-3.243614,18,254.967067
-1.093052,10,255.024153
-1.229246,10,255.075986
-3.70556,22,255.184073
-3.101072,16,255.41079
-0.998997,10,255.461483
-1.198034,10,255.511667
-0.662177,4,255.531932
-2.043158,11,255.586576
-2.111832,15,255.660297
-1.931509,15,255.734413
-3.015784,19,255.828256
-3.254353,17,255.911973
-2.608264,14,255.981043
-4.017673,50,256.378686
-2.548687,14,256.447926
-0.528569,4,256.467466
-1.713195,12,256.526041
-0.759749,4,256.546276
-1.360456,11,256.600149
-1.193997,12,256.658951
-1.763458,11,256.712864
-0.772573,10,256.762079
-1.557249,14,257.07865
-0.777326,5,257.10388
-2.863156,17,257.187278
-1.641906,11,257.24145
-0.847261,9,257.285895
-0.495405,4,257.30593
-0.399288,3,257.320889
-2.811199,18,257.41259
-1.586385,11,257.466568
-0.496496,4,257.486455
-0.765173,5,257.510571
-2.077674,13,257.575422
-1.636827,10,257.624017
-0.363226,4,257.644248
-1.687216,14,262.439447
-2.735854,16,262.523472
-2.909469,16,262.60441
-1.244414,9,262.649078
-0.44687,4,262.669179
-1.512516,12,262.729204
-1.563681,11,262.783977
-2.83953,15,262.85863
-0.989427,8,262.899412
-6.099431,50,263.346126
-0.887473,9,263.390648
-1.014083,12,263.450161
-2.255121,13,263.514357
-2.206805,14,263.583206
-2.226133,28,263.723676
-1.125457,8,263.762724
-3.14324,22,264.022546
-0.769802,5,264.047328
-2.906824,15,264.122019
-1.195741,10,264.171859
-0.918059,6,264.201512
-1.832621,23,264.318155
-1.411896,11,264.373602
-1.487004,10,264.423297
-3.698648,24,264.545676
-2.228723,14,264.728716
-2.769149,14,264.799019
-1.970795,12,264.858368
-2.459094,14,264.928811
-0.79747,5,264.953587
-1.054561,8,264.994253
-1.017153,10,265.044104
-1.026363,8,265.083414
-0.38349,3,265.098322
-2.685068,13,265.163496
-1.326161,11,265.217954
-2.613518,15,265.292199
-2.150371,15,265.466771
-3.389015,20,270.20561
-2.024717,15,270.289462
-2.527767,19,270.39412
-0.391977,4,270.416447
-0.599551,7,270.453973
-0.689983,4,270.477397
-1.824486,16,270.568844
-1.911086,15,270.655125
-1.727941,13,270.728778
-2.356689,14,270.987055
-0.383863,3,271.005319
-0.516766,4,271.027426
-2.760657,16,271.118927
-3.170333,18,271.222468
-0.805311,5,271.252337
-0.79915,5,271.279378
-3.641451,18,271.384781
-1.447611,17,271.482199
-1.009542,11,271.546105
-2.879728,17,271.642875
-1.41146,12,271.840722
-3.607441,17,271.938766
-2.518802,15,272.017224
-0.549155,4,272.037475
-0.732465,8,272.076844
-0.512929,4,272.096922
-1.030643,12,272.156812
-4.045255,20,272.257625
-2.893883,15,272.33263
-1.267565,8,272.372607
-1.996028,19,272.585591
-1.925698,13,272.650831
-0.489954,4,272.670821
-3.894207,26,272.80088
-3.648667,22,272.911339
-3.059662,16,272.991339
-2.088545,12,273.051029
-2.280963,24,273.171755
-2.662381,16,273.426413
-1.34281,12,273.486284
-0.495472,4,273.506121
-0.445898,4,278.216909
-0.649262,5,278.24829
-0.662309,5,278.274809
-0.433235,3,278.290408
-1.382391,17,278.374806
-1.512373,12,278.434227
-0.808007,4,278.454265
-2.813858,16,278.533405
-2.851465,15,278.608204
-2.072975,12,278.667394
-2.431207,15,278.862059
-0.892122,5,278.887206
-0.94378,9,278.932066
-1.695964,13,278.997041
-0.949458,10,279.046621
-2.253946,13,279.111586
-1.094492,7,279.146288
-0.170722,2,279.156812
-1.094603,9,279.201866
-1.981089,17,279.286479
-2.859787,15,279.361454
-3.836456,18,279.694264
-0.343965,3,279.710591
-1.841007,14,279.779303
-1.774458,15,279.853762
-1.328632,11,279.919245
-1.096958,9,279.964446
-2.372827,14,280.033905
-0.563824,4,280.054155
-2.814505,15,280.127699
-2.266033,13,280.193109
-3.814145,19,280.286786
-0.525655,5,280.453777
-0.86771,6,280.485806
-2.08603,14,280.555974
-4.209906,28,280.70334
-1.194275,13,280.768319
-5.860349,50,281.017437
-1.242736,10,281.067455
-3.897997,50,286.09965
-0.934317,6,286.132471
-2.134325,13,286.197974
-0.853697,8,286.237428
-0.572241,5,286.262779
-2.767896,15,286.337904
-1.204426,9,286.382059
-2.8768,17,286.466346
-1.050206,11,286.625361
-3.04917,17,286.710493
-2.861048,16,286.789966
-0.531474,4,286.809671
-2.433954,14,286.8791
-0.490597,4,286.8994
-1.502734,12,286.958026
-1.799601,14,287.02848
-1.592636,12,287.088134
-2.526226,15,287.163699
-2.28902,15,287.429401
-1.191102,8,287.469212
-3.516858,50,287.717922
-2.889873,16,287.797037
-3.887701,20,287.896561
-0.483519,4,287.916809
-3.428802,50,288.29344
-1.446844,13,288.35673
-4.415161,20,288.456354
-1.033934,9,288.501184
-0.722593,4,288.520596
-0.672167,4,288.540618
-3.396338,18,288.629265
-2.408017,13,288.693352
-1.792758,11,288.747694
-1.325143,14,288.982416
-1.427558,11,289.037155
-1.871181,15,289.111495
-0.696479,5,289.136149
-2.749828,15,289.210191
-1.009416,15,293.975785
-2.332021,20,294.0766
-1.116079,11,294.13162
-0.38327,3,294.146451
-3.239789,20,294.246295
-2.495187,15,294.43336
-1.721174,15,294.508538
-0.950035,9,294.553323
-2.110348,17,294.638403
-2.050966,14,294.709476
-0.892221,5,294.735429
-2.796874,29,294.879409
-3.8807,18,294.967605
-2.673887,15,295.256273
-0.632043,4,295.276182
-2.928105,18,295.364867
-4.564958,30,295.512273
-0.439221,3,295.52764
-0.406102,3,295.542744
-0.433125,4,295.562248
-2.18775,14,295.632801
-1.248958,13,295.697166
-0.812916,5,295.722091
-1.292425,8,295.761658
-1.695756,12,295.980904
-2.389348,13,296.047697
-2.397361,15,296.122399
-3.586072,18,296.211865
-2.125391,17,296.295488
-1.696205,15,296.369541
-1.752852,12,296.428269
-0.427167,3,296.443108
-0.348953,3,296.458443
-2.690122,14,296.527615
-0.324379,3,296.542239
-4.102937,50,296.930862
-4.043446,26,297.063821
-1.70924,12,301.812184
-0.808687,6,301.842966
-0.597,4,301.863413
-0.471621,4,301.883953
-0.337675,4,301.904108
-1.417026,12,301.963383
-1.195912,10,302.01246
-3.080656,19,302.257395
-4.031074,22,302.36625
-3.842138,50,302.614396
-2.142308,18,302.704166
-1.541171,13,302.768129
-1.069089,8,302.807989
-0.861781,5,302.979523
-2.04053,14,303.051394
-2.81039,23,303.163873
-0.876108,5,303.189019
-0.978518,7,303.223854
-1.283891,11,303.278462
-0.488015,3,303.293569
-0.743719,5,303.3182
