#{"t_start": 1660902516.5862045, "env_id": "DobotReachDense-v0"}
r,l,t
-1.089719,7,84.352602
-4.347081,39,84.544857
-3.796557,23,84.660638
-5.814899,26,84.790915
-2.219896,15,84.866068
-3.435836,21,85.215132
-1.8297,15,85.290865
-1.772306,14,85.360104
-5.00648,32,85.520619
-1.698968,19,85.61504
-2.497282,16,85.694356
-1.235945,7,90.265433
-1.750542,13,90.526523
-0.519949,4,90.546189
-7.58356,50,90.793138
-4.02133,31,90.950559
-2.467858,23,91.063704
-3.392377,23,91.372896
-0.853622,8,91.412244
-4.971597,50,91.657905
-2.190063,15,91.733842
-1.462058,12,91.792517
-1.554312,11,91.846319
-1.685916,12,91.904933
-0.748957,7,92.117791
-3.058595,22,92.226565
-3.764748,23,92.338776
-2.194848,14,92.407903
-3.72524,22,92.517173
-2.21678,17,92.599967
-3.555745,29,92.998178
-2.304336,19,93.092206
-3.972985,24,93.209641
-2.696742,16,93.289605
-2.00644,15,93.364811
-4.591996,27,93.499443
-3.352909,27,98.418698
-1.953776,12,98.482933
-1.915473,13,98.549205
-4.302221,28,98.689552
-1.461001,14,98.759368
-1.025533,9,98.804247
-1.99341,14,98.873089
-3.395632,32,99.188944
-1.563579,12,99.248378
-3.342567,21,99.351677
-1.331553,13,99.415175
-1.473089,11,99.469643
-2.795929,18,99.559045
-2.104096,13,99.622804
-5.6708,35,100.048928
-5.143525,25,100.174691
-2.001788,13,100.238466
-1.874612,20,100.336434
-2.273005,16,100.416042
-2.336439,14,100.4853
-4.422545,50,100.934282
-0.885454,7,100.969432
-5.401018,37,101.150915
-3.4952,25,101.274701
-3.06702,21,101.378223
-4.194434,26,101.753529
-6.392724,34,106.635407
-2.083096,21,106.740566
-1.259735,7,106.775044
-1.804038,13,106.839432
-4.589241,36,107.018882
-2.810037,16,107.286034
-2.09977,20,107.384359
-4.200041,27,107.518589
-0.881698,5,107.543402
-2.627145,17,107.628045
-3.086147,29,107.771902
-2.103137,20,108.10245
-6.319863,50,108.35112
-2.436743,17,108.435672
-4.849315,50,108.683714
-1.836193,15,108.940176
-1.926211,18,109.031432
-2.484352,22,109.140791
-2.393859,17,109.225367
-1.367568,9,109.270169
-0.601665,5,109.294583
-0.742921,5,109.3186
-2.104244,15,109.394444
-1.2447,10,109.44334
-3.837716,20,109.712499
-2.84242,14,109.782619
-2.558951,17,114.534873
-4.077642,43,114.752009
-1.444968,13,114.817189
-4.98916,50,115.256578
-2.873638,21,115.360901
-1.691568,12,115.419588
-3.140746,22,115.528035
-2.794231,20,115.62732
-4.456982,27,115.760789
-1.805033,12,115.989072
-1.688353,22,116.09749
-2.913307,15,116.171067
-1.831598,13,116.235388
-2.027317,13,116.298758
-2.065738,15,116.372999
-2.309375,16,116.461672
-2.934883,15,116.550676
-1.277618,8,116.59749
-2.400419,14,116.860681
-4.299176,50,117.10995
-1.349104,11,117.164605
-4.441272,22,117.273509
-2.886625,33,117.685523
-3.510035,36,117.861617
-3.283599,20,122.486373
-2.005599,24,122.605157
-3.041801,27,122.739005
-2.262195,13,122.80373
-1.831946,11,123.088698
-2.68832,26,123.218189
-2.340719,15,123.292185
-1.171858,8,123.331628
-3.506125,23,123.44468
-3.635464,23,123.556561
-4.655775,50,124.048234
-3.88011,37,124.232967
-4.74002,23,124.347436
-0.919465,12,124.406838
-1.861463,15,124.481494
-3.022549,21,124.786728
-1.660696,16,124.86674
-5.072624,40,125.06725
-0.658961,5,125.092263
-1.797725,14,125.16152
-1.267001,12,125.221163
-0.560537,4,125.241099
-2.338685,16,125.320283
-2.369186,16,125.597751
-1.860456,14,125.66723
-1.894138,14,125.737514
-3.928087,28,130.519473
-4.509188,28,130.659583
-5.777482,33,131.086843
-2.565765,15,131.160759
-5.966635,50,131.405174
-1.354194,13,131.469213
-2.496009,15,131.547247
-0.48793,4,131.567089
-2.003659,11,131.622784
-4.415527,22,131.911409
-2.667814,13,131.976408
-2.301755,17,132.060807
-6.626372,50,132.309809
-4.897968,50,132.779548
-1.161264,7,132.815254
-4.239557,25,132.939063
-3.986983,22,133.047392
-3.134208,28,133.185244
-1.173139,11,133.240226
-2.815879,23,133.568524
-0.63524,5,133.593873
-0.638973,4,133.61426
-6.579567,50,133.861993
-0.930201,5,137.947421
-3.550299,20,138.054487
-1.906951,12,138.114778
-3.719299,18,138.205669
-4.382942,25,138.505085
-2.653698,16,138.5858
-2.904669,16,138.665333
-3.516769,22,138.775343
-0.457211,4,138.79546
-1.108494,10,138.845481
-0.224757,2,138.855262
-3.424483,22,138.965963
-3.379367,21,139.235982
-3.831239,24,139.35476
-0.4207,3,139.36973
-1.612439,10,139.41877
-2.960951,18,139.509048
-1.055621,12,139.569289
-2.773859,20,139.669311
-1.847936,13,139.734171
-1.180231,9,139.779536
-6.028288,34,140.179685
-3.176607,20,140.291462
-2.227899,16,140.378746
-2.517807,17,140.474142
-6.086072,50,140.928202
-1.801953,14,140.998462
-3.071919,17,141.082638
-3.88633,26,141.210233
-0.445014,4,141.230141
-0.820447,5,141.254912
-4.043067,50,146.181176
-4.058498,25,146.531744
-0.569333,4,146.55432
-5.518406,41,146.794837
-1.252306,11,146.858007
-1.149627,7,146.897416
-3.259375,18,147.004251
-0.681541,5,147.03403
-1.087015,10,147.093415
-0.657429,4,147.117696
-4.152432,50,147.57918
-1.39551,10,147.63981
-2.57009,17,147.741427
-0.329378,3,147.759378
-1.59381,8,147.805615
-1.454127,12,147.874947
-1.374657,11,147.939418
-1.436843,13,148.014495
-2.153482,15,148.306618
-2.576065,14,148.389649
-0.750961,5,148.419206
-3.59993,19,148.52537
-2.751658,15,148.599143
-1.496881,9,148.642565
-0.422784,4,148.663164
-1.025638,6,148.692313
-2.885252,17,148.777065
-1.668917,12,148.83686
-3.696402,25,149.096992
-4.135761,50,149.34416
-1.281502,12,149.403063
-2.476369,14,149.473082
-1.21686,11,154.187383
-2.668304,17,154.276613
-2.956946,24,154.658616
-0.446526,3,154.67347
-1.429766,16,154.753762
-1.529764,21,154.860796
-0.78678,9,154.905063
-1.816384,18,154.994408
-6.200004,50,155.429517
-0.818913,5,155.45548
-0.831815,6,155.485792
-1.75217,20,155.586283
-0.863299,5,155.611062
-4.211311,48,155.851659
-3.627078,19,155.946773
-3.533715,18,156.041852
-4.245988,50,156.561784
-1.260225,12,156.632966
-1.908412,18,156.741143
-0.372742,3,156.759607
-4.432075,32,156.943342
-4.555828,50,157.368721
-1.571577,15,157.454882
-2.083823,12,157.525844
-1.738531,11,157.589775
-3.014567,19,157.700446
-1.819523,16,162.400531
-2.371096,24,162.756734
-0.496451,5,162.781987
-0.576082,4,162.80214
-2.403498,30,162.951092
-0.927794,10,163.000922
-6.194777,50,163.25039
-4.329831,37,163.611261
-2.158207,18,163.699716
-0.829072,5,163.72483
-1.920483,12,163.785364
-2.468621,16,163.864224
-1.521921,18,163.956542
-3.068038,18,164.053533
-1.123239,9,164.104469
-3.913337,24,164.486905
-2.000687,14,164.568389
-2.812202,16,164.662644
-0.835496,5,164.691024
-0.835541,8,164.736446
-0.991252,9,164.788888
-1.688237,16,164.883204
-1.125325,6,164.916521
-2.006704,18,165.022729
-1.486202,11,165.085975
-1.315904,11,165.30767
-2.614919,14,165.387759
-1.116257,11,165.450752
-2.591504,17,165.548913
-1.169642,13,165.623062
-1.779924,11,165.687842
-1.659081,11,165.751901
-3.970413,29,165.915809
-0.929276,8,170.430867
-3.762396,20,170.673882
-0.851538,5,170.698628
-4.167535,28,170.837857
-0.582126,4,170.857846
-2.663087,16,170.936929
-2.04816,17,171.021486
-1.551618,11,171.076683
-0.688893,6,171.107126
-2.324907,13,171.172837
-3.555132,18,171.422496
-1.151962,10,171.472383
-3.739356,39,171.667385
-2.661044,17,171.75318
-4.132132,24,171.874632
-1.100268,9,171.919739
-0.760279,5,171.944606
-2.402286,18,172.252959
-1.19291,9,172.298486
-4.975438,33,172.46215
-3.352209,22,172.570882
-1.874461,20,172.671413
-3.691646,50,173.15001
-1.668287,17,173.234639
-1.048692,10,173.283827
-2.098776,15,173.358047
-1.740238,12,173.416884
-2.978574,21,173.521169
-0.468508,5,173.545521
-3.925254,23,173.660757
-0.833536,5,173.684755
-0.608401,7,178.339467
-2.037858,13,178.407948
-2.885291,21,178.512901
-0.665328,4,178.532708
-0.349651,4,178.552686
-1.523234,12,178.612634
-2.4658,14,178.681405
-3.508823,18,178.770641
-1.172964,13,178.834929
-1.772664,16,178.915477
-3.536,17,179.169409
-1.512307,11,179.223863
-1.881822,12,179.282354
-0.673179,5,179.307565
-1.683895,11,179.362725
-2.123988,15,179.437823
-3.59019,19,179.531389
-2.756306,17,179.615781
-2.00026,15,179.690917
-1.193493,10,179.881216
-1.489455,14,179.953129
-2.335084,13,180.017989
-2.039709,17,180.102569
-0.67686,4,180.122885
-1.78709,13,180.189008
-1.354759,12,180.250825
-2.218779,18,180.341185
-4.395426,32,180.502481
-1.954259,12,180.818024
-2.219459,15,180.893589
-0.264348,3,180.908932
-0.713432,5,180.933215
-4.321839,25,181.056464
-1.627023,12,181.116472
-0.573869,4,181.136307
-0.812663,4,181.155785
-2.595802,24,181.274855
-2.918181,15,181.348975
-0.96924,8,181.608616
-1.344763,14,186.292511
-0.674547,5,186.32083
-1.626054,11,186.377566
-1.897174,12,186.438774
-0.66313,4,186.458936
-0.747898,5,186.483245
-0.528137,4,186.50348
-0.51164,4,186.52347
-4.228918,25,186.648569
-2.344482,16,186.728118
-1.089749,9,186.77282
-0.432375,4,186.793304
-1.711572,12,187.026042
-2.267129,14,187.097993
-2.339151,13,187.162033
-2.208415,13,187.225392
-1.467483,16,187.304397
-1.535887,11,187.357275
-4.87693,34,187.523994
-2.338018,16,187.60403
-0.6081,4,187.626839
-1.88771,15,187.932321
-0.371088,4,187.952173
-1.368252,15,188.026323
-2.253642,14,188.095462
-1.945317,16,188.175308
-2.306257,16,188.255903
-1.65282,10,188.304871
-0.274916,3,188.320122
-1.942916,11,188.374258
-0.548225,4,188.394064
-1.188474,11,188.448136
-4.61673,31,188.790951
-5.762408,50,189.041324
-4.261088,29,189.18601
-2.213647,15,189.260249
-1.413653,9,189.448342
-1.803754,13,189.513115
-1.415801,10,189.562976
-3.02941,15,194.254212
-2.104876,13,194.319178
-0.976402,7,194.354418
-0.633181,4,194.373833
-0.959536,9,194.418227
-1.103096,7,194.452718
-2.682429,15,194.526556
-1.580289,11,194.581571
-2.328309,12,194.6407
-2.320103,15,194.891434
-0.579415,4,194.911685
-2.121522,14,194.980494
-3.815731,20,195.080552
-2.631798,17,195.165665
-1.204833,8,195.205728
-2.677902,18,195.293981
-1.287164,10,195.343516
-1.532915,14,195.411536
-4.232002,26,195.690381
-1.610111,12,195.750736
-2.027305,18,195.838909
-1.474769,14,195.908287
-0.501788,4,195.928673
-2.635231,14,195.9981
-1.889471,17,196.083761
-0.549645,4,196.104062
-1.150591,7,196.138761
-0.799872,5,196.163001
-3.238439,17,196.247351
-2.608751,15,196.483033
-1.814028,14,196.552269
-0.834805,5,196.577414
-1.964681,13,196.641977
-0.728735,5,196.667039
-3.66472,20,196.766602
-4.173589,28,196.905273
-1.30035,9,196.949049
-2.275574,24,197.275922
-2.552321,15,197.34996
-1.475306,10,197.400015
-0.673391,4,197.419574
-4.282576,30,202.257485
-2.162418,13,202.321792
-4.114262,22,202.430038
-0.411053,3,202.445244
-1.888505,14,202.516351
-2.160216,17,202.745919
-4.398388,50,202.994502
-2.23863,14,203.064521
-2.018993,15,203.138638
-2.713688,14,203.206861
-2.751626,27,203.51443
-4.393932,47,203.747532
-3.871213,24,203.866599
-0.726619,7,203.901071
-3.585691,19,203.998348
-0.954266,8,204.038059
-2.079965,13,204.102466
-3.506518,18,204.366543
-0.951176,10,204.415913
-2.779255,16,204.496148
-2.66211,15,204.570038
-3.719611,20,204.670334
-1.91752,13,204.735559
-0.958742,6,204.765101
-2.448663,14,204.834087
-0.80022,5,204.858691
-0.552587,4,204.878577
-3.653794,21,205.104777
-1.078553,5,205.129589
-0.394607,3,205.144833
-2.936683,16,205.224453
-5.028796,34,209.988227
-0.808685,5,210.013799
-0.572367,4,210.034121
-0.827241,5,210.058587
-3.03016,19,210.152481
-1.802783,12,210.211597
-3.565119,21,210.524854
-1.803887,13,210.589286
-2.89543,15,210.66363
-1.691414,12,210.723645
-3.822383,41,210.928615
-1.275644,8,210.968618
-1.104474,10,211.018176
-2.622349,16,211.325906
-2.563184,16,211.406627
-3.235738,18,211.498768
-2.077525,15,211.573354
-2.270564,15,211.648217
-0.923424,9,211.693442
-1.767995,14,211.762983
-1.326816,12,211.822569
-0.700857,5,211.848077
-0.790073,9,211.892735
-1.022135,6,211.922072
-3.726179,20,212.180012
-0.444654,3,212.195203
-1.518886,14,212.263744
-0.306721,3,212.278733
-3.864375,21,212.382534
-1.895878,15,212.456353
-1.344265,9,212.501404
-2.938428,17,212.586456
-2.339478,15,212.661725
-1.059643,10,212.865609
-0.520558,3,212.880835
-1.604302,13,212.945862
-0.391134,3,212.96093
-5.848503,50,217.884909
-1.861704,13,217.952904
-2.865943,28,218.093069
-1.793534,11,218.147419
-0.779829,5,218.356545
-1.247761,12,218.41825
-1.181936,10,218.467035
-1.689795,13,218.531119
-1.14889,8,218.57075
-0.748437,5,218.595581
-1.693857,12,218.655251
-1.152375,12,218.714705
-1.793948,16,218.79398
-4.964419,32,218.95258
-0.445992,4,219.115236
-0.937961,5,219.140189
-0.617429,4,219.160376
-0.685975,5,219.185558
-0.603141,4,219.2059
-0.90051,11,219.261151
-3.563662,19,219.356063
-2.02661,14,219.425186
-3.080251,18,219.515651
-0.499833,3,219.530346
-2.23225,12,219.589444
-1.242965,11,219.645267
-1.891163,15,219.720277
-1.596679,15,219.933838
-1.768439,12,219.993192
-2.034597,12,220.052395
-1.876792,15,220.126228
-0.387149,4,220.1459
-2.168373,20,220.245188
-2.141392,14,220.316456
-2.704661,16,220.395556
-3.31653,19,220.489275
-2.109439,13,220.725192
-1.476771,12,220.784268
-1.869372,14,220.854267
-0.421087,3,220.869258
-3.892262,23,220.984089
-3.005643,25,225.656591
-3.748952,19,225.753042
-2.191561,15,225.827002
-2.661315,17,226.064455
-1.553361,12,226.125187
-1.165139,12,226.195106
-3.691445,50,226.487954
-1.787124,13,226.555873
-1.536225,12,226.616774
-0.719385,5,226.64164
-1.791884,11,226.825206
-1.276691,11,226.88027
-1.764554,13,226.944512
-2.717804,16,227.023953
-3.877295,50,227.273439
-4.327522,27,227.408071
-1.51037,11,227.623993
-1.226282,9,227.667599
-2.463559,15,227.742085
-3.119095,16,227.821927
-0.454859,3,227.83748
-3.519821,19,227.93201
-1.185617,11,227.986864
-0.408239,3,228.002022
-0.554501,4,228.022439
-2.615441,15,228.097193
-3.012662,17,228.18322
-3.58783,18,228.400354
-4.145568,26,228.531454
-1.270725,8,228.570533
-1.072579,6,228.600319
-3.710251,19,228.695173
-1.317878,9,228.740688
-1.595094,19,233.346832
-1.630012,14,233.417264
-2.831103,16,233.645985
-2.855639,17,233.732402
-1.443649,14,233.803672
-0.97776,5,233.829731
-1.403478,12,233.891395
-4.234133,50,234.160898
-2.622261,15,234.236061
-2.45947,15,234.469479
-0.984648,5,234.495528
-1.231013,9,234.539862
-0.911563,5,234.564637
-1.955618,12,234.623723
-0.989481,5,234.648219
-1.066668,12,234.707805
-3.816462,19,234.802332
-2.237492,13,234.866738
-1.923733,14,234.93647
-1.873355,13,235.001667
-2.358518,21,235.242918
-2.96193,14,235.312336
-1.201944,12,235.371896
-2.363226,16,235.452127
-5.594587,50,235.698667
-6.183431,46,236.065713
-1.856446,13,236.131046
-5.270992,44,236.352547
-1.785102,11,236.407306
-0.682062,5,236.432173
-2.66603,14,241.016471
-1.491729,13,241.083397
-2.88179,16,241.336593
-1.386358,9,241.38188
-1.159159,11,241.436869
-3.352694,17,241.522006
-1.433256,11,241.576796
-2.544357,15,241.650848
-2.680819,18,241.741686
-1.073734,9,241.786387
-1.005325,6,241.816087
-4.278147,50,242.192681
-2.257951,14,242.262541
-1.796314,16,242.343232
-1.139244,8,242.38293
-0.857439,5,242.407854
-3.557438,18,242.497302
-0.72046,4,242.517972
-2.786108,15,242.591913
-1.394112,13,242.809113
-1.909726,12,242.868828
-2.257549,16,242.948257
-2.497898,14,243.01744
-3.329735,17,243.102587
-4.658257,30,243.252572
-1.288293,14,243.324173
-0.821698,5,243.34921
-1.341845,11,243.403683
-0.765984,5,243.550805
-0.637149,5,243.576298
-2.683942,17,243.660938
-3.838397,20,243.759731
-1.533453,20,243.858824
-0.582857,4,243.878758
-4.191616,50,248.508059
-1.791907,13,248.703171
-2.213636,12,248.762662
-2.889868,16,248.84177
-2.705517,15,248.915334
-6.007624,50,249.16419
-1.042965,9,249.208716
-0.819007,9,249.253752
-1.8661,14,249.479515
-2.965054,18,249.568809
-2.793407,15,249.642832
-2.451769,13,249.707909
-4.822997,50,249.95532
-1.148031,7,249.991878
-0.662781,4,250.011743
-0.565139,4,250.031306
-2.108919,13,250.294807
-3.469942,18,250.385639
-2.255895,15,250.46432
-1.032042,8,250.50426
-1.682991,11,250.558205
-1.173884,12,250.618253
-2.197386,15,250.692767
-2.196566,14,250.762383
-2.956271,16,250.841417
-0.419187,4,250.861475
-1.235205,11,251.051266
-1.106167,9,251.096607
-1.981531,13,251.160938
-2.423472,13,251.225005
-0.580791,4,251.244675
-2.724289,15,251.31891
-1.042713,10,251.367399
-1.194413,11,251.421644
-1.209018,12,251.481222
-2.3511,15,251.554767
-6.556214,50,254.033407
-3.04432,18,254.122883
-0.3602,3,254.137895
-1.041819,12,254.197019
-2.216858,13,254.267674
-2.710875,15,254.345958
-0.650909,4,254.365436
-1.446721,10,254.414764
-2.140236,13,254.478955
-1.040712,7,254.660806
-3.255933,16,254.741662
-1.985362,13,254.806913
-1.019194,9,254.851618
-2.509342,16,254.930215
-1.052837,9,254.974553
-1.468844,12,255.033986
-3.33664,18,255.122364
-1.159325,7,255.157035
-2.139771,12,255.216728
-6.087383,50,255.613495
-2.429235,13,255.678203
-5.953759,50,255.923788
-1.773452,12,255.982791
-2.902191,15,256.304157
-3.21712,17,256.388009
-2.457959,13,256.451977
-0.732899,5,256.476413
-0.339127,3,256.491229
-3.260577,21,256.595454
-1.426724,13,256.662719
-1.06305,7,256.697065
-2.819337,15,256.770622
-0.573589,5,256.796118
-2.369628,32,261.676675
-4.502941,50,261.934215
-0.711992,4,261.954556
-1.44447,11,262.009856
-1.131576,9,262.054006
-3.279823,18,262.144384
-1.528843,10,262.194215
-1.053392,6,262.225104
-1.347193,12,262.480653
-1.146939,10,262.530643
-0.462679,3,262.545658
-1.437023,10,262.596017
-2.618478,16,262.67576
-3.035872,19,262.769596
-2.439594,23,262.882839
-1.553082,10,262.933614
-2.453664,14,263.003018
-2.282773,15,263.077508
-1.049047,6,263.256925
-1.067842,10,263.30771
-1.555703,18,263.397049
-1.178675,14,263.466977
-4.584906,50,263.717417
-3.266989,18,263.81144
-1.983317,12,263.98417
-2.766525,16,264.064256
-1.540823,11,264.118823
-4.293757,32,264.279183
-3.468265,17,264.363575
-0.723307,4,264.3833
-2.362995,15,264.458049
-3.051055,18,264.547639
-1.163872,13,264.711388
-1.994623,13,264.776718
-2.946501,21,269.527753
-0.820731,8,269.572126
-2.18709,13,269.644123
-2.798708,17,269.739211
-0.481173,4,269.761501
-1.676568,10,269.818341
-0.570176,4,269.841103
-1.572827,11,269.904959
-1.337231,12,269.972409
-1.424221,11,270.212909
-1.044829,5,270.243014
-0.916861,10,270.29979
-0.674349,5,270.327606
-3.351494,18,270.430918
-1.287137,12,270.501912
-0.907672,9,270.550963
-2.630577,15,270.640504
-0.436154,3,270.656714
-0.865797,5,270.686318
-2.73761,14,270.766443
-1.775865,12,270.837571
-2.646724,23,271.096038
-2.583174,15,271.181877
-0.963931,5,271.211709
-0.347554,3,271.228076
-0.364076,3,271.242745
-1.443064,13,271.307224
-2.71368,16,271.38734
-0.997928,5,271.412061
-2.865534,16,271.493002
-1.295231,9,271.53749
-3.032218,16,271.617416
-1.978444,17,271.820422
-0.722701,5,271.846228
-2.94244,17,271.93101
-0.491764,4,271.951237
-2.044691,15,272.025788
-1.77469,12,272.086534
-1.754767,13,272.151647
-3.715737,21,272.256423
-0.987151,5,272.280844
-1.104077,10,272.331685
-1.047736,6,272.361641
-2.486212,13,272.427396
-2.839473,16,272.681656
-1.505127,12,272.74157
-2.441688,16,277.519824
-0.230494,3,277.535252
-2.248405,13,277.600355
-1.058316,10,277.650008
-1.820035,11,277.704293
-2.426351,16,277.783469
-1.009552,6,277.813009
-1.074806,6,277.843621
-2.125596,15,277.917573
-2.553188,15,278.11191
-0.481438,3,278.127011
-5.314634,40,278.326545
-0.779897,5,278.35181
-5.873415,50,278.601164
-2.120247,13,278.66691
-2.152267,12,278.970711
-2.455877,13,279.034559
-0.723662,5,279.059601
-5.697214,50,279.319384
-1.010988,6,279.349182
-1.961437,14,279.418474
-0.987814,6,279.448363
-2.575356,15,279.522206
-0.552475,4,279.542036
-2.233314,13,279.751086
-1.615205,11,279.805877
-3.212484,18,279.900642
-1.169977,7,279.93544
-1.14705,8,279.97967
-3.797874,19,280.07331
-2.24577,18,280.161459
-2.277619,13,280.226613
-0.653303,4,280.247186
-1.903556,13,280.312406
-1.130604,7,280.56243
-0.807884,5,280.588128
-3.234391,18,280.676905
-1.343975,10,280.726071
-1.64314,12,285.355082
-2.281296,15,285.433129
-3.057865,17,285.518047
-0.810712,5,285.543132
-1.021404,6,285.572961
-3.169241,19,285.666578
-2.797356,17,285.85355
-0.643652,4,285.875401
-2.357275,14,285.945539
-1.010628,11,285.999604
-1.890231,14,286.070246
-2.18998,15,286.144503
-3.003952,23,286.258506
-3.129351,16,286.338007
-0.76211,5,286.362787
-1.044567,11,286.418927
-2.366566,12,286.668911
-0.540423,4,286.689724
-1.516483,11,286.743972
-1.359988,9,286.78845
-1.580589,11,286.843113
-1.799687,14,286.912872
-0.760975,4,286.93269
-0.922947,6,286.962771
-3.091748,17,287.046772
-0.701175,5,287.07182
-2.127496,13,287.136864
-2.367073,16,287.216528
-0.910874,10,287.26593
-0.936389,7,287.428422
-0.492813,4,287.448894
-0.348798,3,287.464123
-2.864573,15,287.538627
-4.639524,50,287.785548
-1.767539,13,287.849277
-2.078367,13,287.913823
-2.255992,14,287.982846
-1.351872,15,288.222501
-0.296204,3,288.237666
-3.209278,17,288.322539
-0.468699,4,288.341847
-2.576048,17,288.425824
-2.736458,17,293.198269
-1.987256,12,293.261698
-0.434174,3,293.276492
-3.636491,28,293.416532
-3.812174,22,293.637823
-3.03273,18,293.727822
-1.034648,6,293.758547
-0.469865,4,293.77869
-0.444993,3,293.79336
-1.236536,9,293.838943
-3.563406,20,293.938236
-2.205096,13,294.005448
-1.246964,11,294.060472
-2.43595,16,294.139841
-2.969165,17,294.222883
-1.930444,14,294.506121
-0.616268,4,294.526122
-1.939105,11,294.58031
-1.530282,12,294.639369
-1.585789,11,294.693705
-0.41845,4,294.713792
-1.540892,14,294.782878
-1.575785,18,294.872652
-1.953785,16,294.95243
-3.22326,16,295.031985
-0.459164,4,295.05205
-0.35189,3,295.066978
-1.809527,12,295.287618
-0.370008,3,295.302928
-2.148118,12,295.362768
-1.876254,13,295.426366
-1.954579,14,295.496029
-0.720992,5,295.520903
-1.21039,10,295.570562
-2.696587,16,295.649029
-1.484631,11,295.703518
-0.437474,3,295.718772
-2.469092,16,295.797509
-2.503612,16,296.003281
-2.911063,18,296.09294
-0.706048,4,296.115112
-0.793614,5,296.144705
-1.083823,11,296.208676
-2.447652,14,296.280101
-0.828466,5,296.304325
-2.341566,12,301.051076
-3.10843,15,301.128872
-3.847685,50,301.527816
-4.538331,23,301.641548
-2.829171,15,301.71608
-1.627029,11,301.770545
-2.195553,13,301.834637
-0.507284,4,301.854189
-0.716486,5,301.880295
-2.669006,13,301.944053
-1.417506,11,301.998704
-3.581729,18,302.234833
-0.901726,9,302.280963
-3.150021,19,302.375451
-1.249871,11,302.429075
-1.388767,11,302.484647
-5.951392,50,302.731916
-0.653075,4,302.751967
