#{"t_start": 1660902516.0271704, "env_id": "DobotReachDense-v0"}
r,l,t
-2.156374,20,146.60909
-2.241385,13,146.675756
-3.263094,22,147.005553
-0.862977,6,147.041811
-1.706417,12,147.111408
-2.88138,17,147.21048
-2.630307,15,147.300189
-1.903856,13,147.37391
-1.051734,13,147.449735
-1.883224,18,147.555349
-1.540592,15,147.644544
-0.67006,5,147.674826
-0.849907,8,147.888317
-1.469375,13,147.96396
-3.207269,17,148.063961
-3.019074,20,148.184897
-2.120617,14,148.269407
-1.304244,12,148.339508
-3.460647,20,148.455607
-2.970235,32,148.845689
-2.140347,17,148.946742
-2.066803,19,149.058226
-4.482201,50,149.304671
-2.358527,13,149.369163
-0.893172,6,149.399788
-0.61056,5,149.42536
-2.971233,31,149.713978
-3.646357,32,149.872011
-3.412005,31,150.025644
-4.165314,26,154.818886
-0.589575,6,154.850141
-1.645608,14,155.181005
-1.619265,11,155.23639
-1.275759,9,155.281515
-1.321877,14,155.352502
-1.743075,12,155.413021
-2.665496,16,155.492014
-6.172364,50,155.740713
-0.618923,4,155.760733
-1.38857,11,156.00317
-2.318382,13,156.068714
-0.757556,5,156.093766
-2.396159,17,156.178968
-0.732262,5,156.203925
-3.366905,35,156.378904
-2.515767,14,156.449615
-3.934796,20,156.549798
-0.71334,7,156.586686
-3.333399,17,156.915764
-0.613477,8,156.961409
-4.492255,23,157.095015
-2.185956,13,157.173017
-0.491666,5,157.202402
-2.459691,17,157.304988
-1.094068,11,157.366052
-3.391783,18,157.471874
-1.464847,13,157.547312
-2.566755,14,157.763064
-0.568215,4,157.786219
-5.343243,45,158.047244
-3.208001,21,158.169983
-2.025071,12,158.239781
-3.372866,23,162.978831
-1.123299,11,163.267892
-2.427428,14,163.339474
-0.614318,4,163.359624
-5.673385,50,163.609369
-0.41282,4,163.629359
-0.335967,3,163.644318
-3.258956,20,163.743807
-0.603641,4,163.763513
-1.26594,11,163.818034
-1.298265,12,163.877584
-2.005721,14,164.123869
-5.964298,50,164.372345
-3.591659,18,164.461914
-1.665908,12,164.524741
-1.433622,15,164.604773
-1.950868,11,164.667749
-2.557615,15,164.997571
-1.75747,13,165.072901
-1.560037,11,165.137621
-2.759402,16,165.232026
-0.684781,5,165.2598
-1.566494,10,165.317858
-3.069129,16,165.410499
-1.061801,12,165.480091
-1.009443,12,165.551303
-2.955837,15,165.637077
-5.75833,50,166.082323
-5.075142,50,166.372707
-1.625778,17,166.468284
-4.469716,24,171.206398
-2.305957,14,171.276439
-2.491387,15,171.351037
-5.329007,39,171.543906
-1.692076,10,171.594358
-0.74592,5,171.619037
-0.88275,10,171.670125
-0.667555,6,171.700099
-1.875193,18,171.947473
-2.375607,16,172.029901
-0.916109,6,172.059615
-1.155957,10,172.108631
-1.545499,17,172.194859
-2.166024,12,172.255276
-0.99912,10,172.305742
-1.614521,13,172.3712
-2.002477,19,172.46753
-3.431906,25,172.810454
-4.171519,31,172.963965
-5.97397,50,173.213917
-1.760433,15,173.287941
-3.641448,18,173.375737
-1.105212,9,173.650456
-1.773729,13,173.717954
-0.814284,5,173.742517
-1.055982,11,173.797263
-1.218771,10,173.846469
-1.098523,6,173.876039
-1.359438,9,173.920664
-2.828121,14,173.989334
-1.722633,13,174.054336
-1.443204,13,174.118355
-2.029011,13,174.183276
-1.691405,22,178.913591
-2.345443,15,178.991578
-2.18556,14,179.060434
-3.581992,22,179.169967
-1.95021,12,179.229406
-4.286327,23,179.343093
-0.947375,6,179.372561
-2.989627,19,179.468078
-1.864914,13,179.700849
-2.302637,16,179.781407
-1.98663,13,179.845233
-0.745007,5,179.870504
-4.572398,25,179.99535
-3.608593,21,180.099007
-3.321589,18,180.188952
-0.884913,6,180.219051
-3.080903,17,180.445038
-2.039988,13,180.510622
-1.31111,12,180.570335
-0.523921,4,180.59037
-2.379655,15,180.665432
-3.106034,21,180.771799
-0.274705,3,180.787194
-3.005163,17,180.873403
-1.98617,13,180.938808
-2.260859,28,181.333287
-0.45809,3,181.349714
-1.472652,13,181.416896
-1.144718,10,181.466397
-2.771632,19,181.559796
-4.240848,50,181.807341
-2.852459,18,181.896784
-2.949695,16,182.197258
-2.811223,18,186.904356
-3.847137,50,187.15676
-0.758162,5,187.181761
-0.870361,5,187.206064
-1.551815,11,187.260041
-3.020395,18,187.35075
-3.778553,24,187.645548
-2.62718,17,187.729965
-2.448847,19,187.822914
-0.483355,4,187.842523
-2.809053,18,187.929961
-1.691598,15,188.002674
-3.120815,23,188.115778
-2.432329,24,188.46992
-1.101538,9,188.514811
-2.857291,16,188.594119
-1.770927,13,188.658221
-1.000671,6,188.688532
-2.971301,17,188.77259
-1.242555,12,188.833324
-2.911124,19,188.926991
-0.908586,5,188.951529
-1.449411,16,189.030431
-0.871788,6,189.248178
-0.900817,6,189.279886
-3.402597,19,189.373423
-0.691498,4,189.393161
-4.094115,50,189.643582
-2.117665,22,189.753875
-1.815502,17,189.838749
-2.634082,14,190.05055
-1.582088,13,190.115673
-1.741229,13,194.795903
-1.381957,15,194.871557
-1.910192,17,194.956243
-1.877016,15,195.030501
-4.251677,26,195.159154
-0.969693,10,195.208418
-0.742934,5,195.233118
-2.041832,15,195.484162
-3.528975,18,195.572876
-2.231811,16,195.653413
-1.10862,6,195.683786
-1.085069,12,195.74349
-0.43126,3,195.757859
-1.623061,13,195.822076
-1.72562,12,195.881302
-4.273326,24,195.998718
-1.46573,12,196.206969
-4.001841,23,196.323148
-1.508932,12,196.381268
-3.122607,19,196.476094
-4.618062,28,196.615686
-1.188157,11,196.671829
-1.633776,15,196.74582
-2.669986,13,196.968961
-4.172965,35,197.145206
-0.531679,4,197.165516
-4.160416,28,197.304412
-1.312469,10,197.353701
-2.222189,15,197.428152
-3.711512,24,197.546689
-2.705121,24,197.8734
-1.504112,11,197.927948
-1.357421,12,202.66784
-1.039837,9,202.719475
-3.644223,19,202.814987
-4.534137,30,202.963038
-2.215439,12,203.023591
-0.677879,4,203.043711
-1.749254,12,203.103916
-2.389431,14,203.318822
-2.03035,12,203.37797
-1.92459,17,203.462226
-2.746388,15,203.537366
-2.736052,14,203.607323
-1.028474,6,203.63706
-1.413075,12,203.696137
-1.397316,11,203.750094
-0.69585,4,203.76952
-1.526929,13,203.833622
-3.019581,16,204.08722
-1.053853,11,204.141896
-2.222037,21,204.246202
-1.187624,13,204.310241
-1.448,15,204.384287
-2.456625,26,204.515133
-1.149289,12,204.576373
-1.10076,10,204.625596
-3.583779,18,204.889629
-5.373259,50,205.138004
-3.701151,18,205.227793
-0.978294,6,205.25842
-2.040304,12,205.31756
-1.947261,12,205.377292
-0.981059,9,205.421369
-1.383552,10,205.591832
-4.781133,35,205.766683
-2.444667,15,210.429633
-0.898525,9,210.4791
-2.422991,20,210.581366
-1.694885,19,210.675357
-2.982266,15,210.749732
-0.825117,5,210.774333
-2.915113,17,211.067262
-3.625372,50,211.315732
-1.841924,20,211.415972
-0.48213,3,211.430458
-1.836299,12,211.491384
-1.384693,9,211.536498
-1.467955,12,211.595616
-1.642588,12,211.883274
-3.057091,17,211.969527
-1.240205,11,212.023792
-0.590363,5,212.049923
-1.380442,9,212.096384
-0.901495,6,212.126014
-0.709986,8,212.166189
-2.690702,16,212.246243
-1.317573,14,212.315469
-0.659926,4,212.335363
-3.60175,18,212.425266
-0.590942,4,212.445303
-1.306897,10,212.653431
-2.273182,16,212.732674
-1.932876,13,212.796535
-0.561451,4,212.816211
-1.558476,13,212.880956
-0.740732,5,212.905201
-1.765173,12,212.964832
-3.807039,22,213.074037
-3.095155,17,213.159177
-1.194638,12,213.219185
-0.467781,4,213.242712
-1.587703,10,213.443704
-1.306277,11,213.498537
-1.407196,12,213.557772
-2.6954,15,213.634164
-1.416972,11,213.688241
-1.711822,15,218.436807
-0.84282,6,218.469139
-1.484316,16,218.550945
-2.11471,16,218.630794
-1.929811,14,218.70009
-1.274589,10,218.934792
-0.713255,5,218.960193
-1.124582,13,219.024543
-0.333907,3,219.039685
-2.165506,12,219.099151
-1.449035,11,219.152854
-2.467751,15,219.228225
-1.011739,9,219.272183
-3.177733,50,219.520342
-4.012864,22,219.773829
-0.974988,9,219.818678
-2.650558,14,219.88862
-0.979141,7,219.923876
-2.66171,15,219.998281
-1.429023,18,220.087887
-3.314144,18,220.178417
-1.161636,10,220.228014
-2.561463,19,220.460885
-0.983963,6,220.491284
-0.580456,5,220.516307
-2.309858,13,220.580444
-1.095989,9,220.624884
-0.437947,3,220.639906
-2.333014,13,220.703427
-3.33286,18,220.79272
-3.501136,18,220.884765
-2.086661,22,220.993049
-2.94671,17,221.24761
-0.635484,5,221.272484
-0.816819,5,221.297578
-1.240301,13,221.362123
-2.575553,15,221.437038
-1.988079,11,221.491416
-2.285932,15,221.566989
-1.861079,18,226.20381
-0.399732,4,226.224957
-0.571907,4,226.245471
-0.570378,5,226.27088
-0.432337,4,226.290977
-1.03534,10,226.340331
-2.752718,15,226.566101
-3.351995,18,226.656514
-3.144709,18,226.757743
-1.25107,10,226.816117
-2.781572,20,226.933175
-0.79445,5,226.961975
-2.332999,15,227.052017
-0.614601,4,227.07398
-3.308634,20,227.174245
-2.582607,14,227.371196
-1.80751,11,227.42775
-2.559935,14,227.496671
-1.427831,9,227.541641
-4.567026,33,227.704927
-4.049016,50,227.955214
-1.189759,9,228.160089
-5.798085,50,228.409688
-3.918423,28,228.549558
-0.735871,5,228.57461
-0.893622,9,228.619954
-1.122636,9,228.66496
-2.37146,15,228.740437
-0.45863,4,228.760704
-2.288454,15,228.963154
-2.03876,16,229.044138
-0.624247,5,229.068999
-3.149311,16,229.147928
-0.519339,3,229.162997
-4.129693,26,229.293208
-3.012577,25,233.930042
-1.428992,10,233.980312
-2.684856,15,234.203371
-2.698326,16,234.28429
-3.292881,19,234.382197
-1.094428,10,234.433817
-1.526375,19,234.531654
-2.084802,13,234.603675
-2.047151,13,234.678738
-1.033023,10,234.728873
-2.283463,15,234.803916
-1.300585,13,235.02695
-2.097213,13,235.092591
-3.046203,17,235.176427
-2.509657,14,235.245691
-2.209393,12,235.304888
-1.781009,13,235.370016
-3.138954,16,235.449543
-1.119244,12,235.509207
-0.723565,7,235.544095
-1.641435,13,235.609819
-1.65545,11,235.800407
-1.871747,11,235.854631
-2.222943,15,235.929418
-1.514715,13,235.994484
-1.784316,12,236.054323
-1.62049,12,236.11277
-1.83985,12,236.172154
-3.907834,50,236.556723
-0.830768,10,236.608273
-1.201075,10,236.658348
-2.84163,15,236.733012
-2.98797,15,236.80804
-3.2088,16,236.888893
-0.840901,6,236.92028
-1.44103,9,236.96478
-3.280953,18,241.568463
-0.698228,5,241.595
-0.676498,4,241.615548
-1.726186,15,241.863823
-0.546087,4,241.883908
-2.808841,17,241.96984
-6.124147,50,242.218636
-3.182193,20,242.319066
-5.914635,50,242.693971
-1.270194,10,242.745359
-1.755449,14,242.814923
-2.115046,17,242.900738
-3.777474,20,242.999834
-3.249697,18,243.09102
-3.350253,17,243.175315
-3.191766,21,243.4316
-1.824826,14,243.500688
-0.658654,4,243.520745
-1.705367,13,243.585555
-1.01382,5,243.609987
-1.672519,11,243.665558
-2.428013,16,243.744405
-1.609449,13,243.810095
-1.400119,12,243.871955
-2.500383,12,243.932028
-1.023754,11,244.10824
-3.701138,21,244.213357
-0.313988,3,244.228739
-2.322108,13,244.29233
-2.557576,16,244.372194
-3.902362,25,244.495941
-0.485622,4,244.517671
-2.367983,14,244.587193
-0.445797,3,244.60308
-0.392935,4,244.623257
-2.924935,22,249.239959
-3.699659,19,249.335159
-1.913299,19,249.428851
-1.545564,12,249.488023
-0.455187,3,249.503226
-1.087144,10,249.553238
-2.137259,16,249.632855
-4.825993,37,249.81664
-2.063626,12,250.031964
-1.002321,6,250.062202
-1.461426,15,250.136294
-0.377322,3,250.15139
-1.149605,11,250.20584
-1.338207,12,250.265402
-0.736053,4,250.285671
-1.325832,13,250.34891
-0.977036,6,250.378932
-3.873827,19,250.473345
-2.537484,15,250.549339
-2.700065,15,250.6236
-0.509737,4,250.841805
-1.808651,12,250.903433
-4.397373,29,251.051708
-1.356919,11,251.106247
-1.108161,9,251.150594
-0.382188,3,251.166031
-2.120792,14,251.235176
-2.110673,14,251.305297
-4.110816,29,251.449805
-0.479516,4,251.603472
-0.863402,5,251.629537
-1.444849,12,251.688751
-0.326172,3,251.703939
-0.931402,9,251.747717
-5.708251,50,251.994117
-1.388876,9,252.038782
-3.396874,20,252.137369
-3.571176,50,254.616384
-1.719629,12,254.674813
-0.683074,5,254.700669
-2.031778,20,254.801715
-0.660848,5,254.831093
-1.8846,13,254.898596
-2.217019,14,254.967413
-2.762055,16,255.046888
-3.117481,17,255.279471
-3.121076,19,255.374858
-2.134662,13,255.438826
-4.287881,31,255.591487
-3.090819,20,255.690052
-2.254951,14,255.7595
-3.189023,16,255.987295
-0.454277,4,256.007816
-2.502435,14,256.07767
-2.457849,14,256.146557
-1.219384,8,256.186493
-1.486247,10,256.235708
-2.9844,22,256.343797
-2.552696,20,256.442357
-1.15492,11,256.496428
-1.440994,10,256.545449
-0.687147,7,256.579833
-2.053421,13,256.891574
-0.269483,3,256.906518
-3.28411,17,256.989982
-2.739338,15,257.064408
-3.204684,19,257.15809
-2.47104,16,257.240093
-1.937799,12,257.299355
-1.173211,13,257.363813
-3.785521,50,262.341869
-1.163525,11,262.397216
-1.893181,13,262.46204
-1.976797,16,262.542175
-0.803433,5,262.567366
-2.713066,21,262.671578
-0.431434,3,262.686581
-0.697619,5,262.712298
-1.36929,10,262.762098
-3.793837,28,263.098307
-0.790663,5,263.123599
-1.056233,6,263.153437
-4.10574,26,263.282417
-1.303594,10,263.332259
-3.413115,26,263.460871
-0.363692,3,263.476376
-1.528313,10,263.526274
-3.292567,19,263.62037
-4.16437,32,263.929805
-3.648151,50,264.180824
-0.632747,5,264.206377
-1.247272,9,264.250697
-1.561609,11,264.305055
-3.106082,18,264.39886
-1.369258,9,264.557127
-1.755296,13,264.621801
-0.970357,10,264.671307
-1.11636,10,264.721415
-3.956825,50,264.971022
-0.790223,10,265.020921
-1.833703,17,265.105162
-3.409859,18,265.295377
-1.7979,15,270.006775
-5.894846,50,270.28419
-1.607083,15,270.369171
-3.257218,21,270.490204
-1.929458,12,270.558096
-1.697772,11,270.800158
-2.131804,13,270.874894
-3.551293,50,271.161729
-0.657353,4,271.185549
-0.736825,5,271.214262
-1.218709,9,271.266148
-0.591026,4,271.28899
-1.828131,12,271.359028
-1.990958,15,271.445209
-1.398064,12,271.64122
-1.585549,18,271.745374
-0.242995,2,271.757026
-2.43473,14,271.830145
-1.901411,12,271.889774
-2.631461,26,272.019808
-3.7949,22,272.130099
-3.133055,23,272.246003
-1.347682,10,272.414074
-1.149224,11,272.468904
-2.199074,15,272.543462
-2.976607,17,272.628958
-1.164696,11,272.683981
-2.330317,13,272.749461
-0.875461,10,272.79878
-2.55303,17,272.884032
-0.416629,4,272.904223
-0.326971,3,272.919136
-1.840254,13,272.984738
-2.413382,12,273.218284
-0.853334,5,273.244397
-5.845048,50,278.192785
-2.415984,21,278.296994
-3.002306,20,278.396194
-0.57941,4,278.416001
-2.307663,18,278.623659
-3.023291,15,278.700119
-0.759625,5,278.725144
-3.004829,16,278.804718
-0.790158,5,278.829306
-2.872812,18,278.919379
-1.408482,11,278.975123
-0.913169,5,278.999716
-3.21913,24,279.119156
-2.887308,15,279.194294
-0.611315,4,279.214656
-1.01651,11,279.512827
-2.765753,14,279.582273
-1.024192,10,279.632264
-2.395364,15,279.71414
-1.720504,11,279.771853
-2.198478,13,279.836471
-1.033482,6,279.867064
-0.895103,8,279.906732
-1.795901,12,279.965455
-0.804009,5,279.991033
-1.773807,14,280.059986
-2.040858,14,280.272317
-3.475734,20,280.374812
-0.564354,4,280.394502
-1.986539,16,280.478159
-2.448151,15,280.556648
-5.614206,50,280.804669
-4.039749,19,281.11479
-3.269157,17,281.199747
-0.430017,4,281.219663
-3.539475,18,281.309006
-2.160948,12,285.939654
-3.415864,25,286.065333
-0.317921,3,286.081008
-0.632312,4,286.100672
-1.218966,13,286.16534
-0.399927,3,286.180092
-2.805603,17,286.26372
-2.912082,14,286.438315
-3.524777,18,286.52836
-2.053175,13,286.59234
-0.827734,5,286.617115
-3.557432,18,286.707192
-1.490021,11,286.760963
-0.545715,4,286.780833
-2.143709,15,286.856349
-2.037401,17,286.940328
-4.24622,50,287.380793
-1.120969,12,287.440412
-3.643274,19,287.53608
-2.282192,13,287.599345
-1.574671,10,287.650116
-1.826471,13,287.714343
-0.250829,3,287.729709
-2.758155,15,287.803442
-4.012349,31,288.085828
-2.080588,14,288.155017
-0.647445,4,288.174799
-1.403173,10,288.223819
-0.353472,3,288.239269
-0.626441,4,288.259213
-1.130388,6,288.28945
-3.629546,21,288.392136
-4.564974,34,288.560622
-2.257397,18,288.815072
-1.484651,12,288.874883
-2.167224,13,288.939175
-0.889484,5,288.963682
-3.683928,23,293.766716
-2.718081,15,293.844217
-1.912078,12,293.904522
-0.400794,3,293.919334
-1.314687,13,293.984248
-3.025714,15,294.059257
-3.11386,17,294.255954
-0.951969,8,294.296421
-2.206745,20,294.396447
-1.611842,11,294.451352
-1.01548,10,294.501371
-2.89093,15,294.578184
-2.597055,14,294.647659
-1.657577,10,294.697357
-0.829076,5,294.721626
-0.488969,3,294.736594
-2.707335,17,295.033747
-2.273972,14,295.103951
-3.986397,24,295.221653
-1.255426,10,295.271337
-1.776615,12,295.33012
-2.389754,14,295.399963
-1.92762,14,295.470088
-0.513213,4,295.489958
-0.910856,10,295.540051
-1.487566,13,295.604636
-3.752854,50,296.01412
-2.366731,12,296.07338
-1.024525,9,296.118118
-0.436209,4,296.137972
-1.392588,9,296.182448
-1.838436,13,296.24597
-3.402722,18,296.335195
-1.832303,14,296.404512
-2.832769,15,296.605552
-0.590145,5,296.630855
-1.889928,24,296.766207
-1.106987,10,296.817457
-0.678512,4,296.837677
-1.518495,12,296.896423
-0.286264,3,301.596854
-1.7268,13,301.665966
-2.705352,18,301.756372
-3.097805,18,301.845162
-1.407769,14,302.065177
-2.557905,18,302.154035
-1.5675,11,302.208933
-3.583175,18,302.29847
-0.439463,3,302.313013
-1.365357,12,302.372706
-1.214671,14,302.443093
-0.447631,4,302.46267
-2.804518,15,302.536934
-1.319153,8,302.575925
-1.267826,13,302.787128
-0.674574,4,302.808371
-3.283194,17,302.893082
-1.031521,6,302.922766
-3.917721,50,303.170295
-0.937872,11,303.226099
-2.664627,15,303.299957
-2.908017,14,303.368632
-1.216824,8,303.601122
-2.806353,15,303.678424
-2.837912,16,303.757546
-0.809701,4,303.777789
-2.996607,15,303.852928
-1.121459,12,303.913401
-3.324007,21,304.017467
-0.44815,3,304.032295
-0.804434,5,304.057576
-2.070528,14,304.126621
-2.256216,17,304.211851
-1.120548,9,304.3973
-0.704274,4,304.417646
-1.460381,10,304.467487
-6.849598,50,304.716754
-0.635257,4,304.737168
-2.568983,19,309.488903
-2.351008,14,309.559804
-1.854826,16,309.639927
-2.455398,23,309.88631
-2.089404,17,309.970043
-0.935538,9,310.014783
