#{"t_start": 1660902515.6528685, "env_id": "DobotReachDense-v0"}
r,l,t
-0.519264,4,263.150444
-1.837918,12,263.406339
-4.055556,19,263.502047
-1.197442,15,263.576648
-0.833525,5,263.601691
-3.032392,16,263.680768
-3.119484,19,263.77438
-0.355334,4,263.794394
-1.852025,13,263.859591
-0.981477,7,263.894415
-2.042321,15,263.968537
-1.456301,13,264.182179
-0.912856,5,264.208501
-1.11318,10,264.258577
-1.011712,7,264.29319
-0.554993,4,264.313214
-1.011433,13,264.377724
-0.544755,4,264.397886
-1.858341,13,264.463859
-2.853817,17,264.549075
-3.015518,22,264.65887
-4.138166,20,264.762254
-3.541284,20,264.975098
-3.171181,21,265.079724
-3.91556,24,265.200117
-1.011052,6,265.230114
-3.372321,17,265.314109
-0.883047,9,265.359867
-1.459542,11,265.414354
-2.411786,15,265.488899
-0.991732,6,265.51788
-0.531987,4,265.636824
-2.374066,13,265.702884
-2.743792,15,270.420214
-5.412061,50,270.697571
-2.045338,12,270.765108
-1.560711,11,270.829354
-5.878173,45,271.264678
-1.08849,10,271.322381
-2.084439,12,271.389874
-6.315688,50,271.679941
-2.821309,21,271.80214
-1.24816,9,271.979887
-1.451602,10,272.038162
-2.855932,16,272.130262
-3.860913,29,272.277994
-2.718293,22,272.387732
-3.128933,19,272.483529
-1.759866,16,272.56427
-1.371553,9,272.608724
-3.32539,20,272.826819
-1.483547,10,272.877132
-2.169513,14,272.946576
-1.221726,10,272.997129
-1.526972,12,273.057212
-3.784132,20,273.157382
-1.313117,14,273.226974
-1.902269,14,273.298053
-0.749834,5,273.322809
-2.486623,14,273.56637
-2.703332,16,273.647708
-2.762568,17,278.42811
-1.038854,10,278.481879
-2.385341,14,278.551243
-1.510865,13,278.615218
-0.622128,4,278.635185
-0.823674,5,278.659884
-2.861053,15,278.734298
-0.604624,4,278.75445
-2.940624,17,278.838403
-6.080087,50,279.207874
-2.155167,14,279.277864
-1.498364,11,279.332291
-2.31363,16,279.413146
-1.475012,14,279.482525
-2.691897,16,279.562214
-0.809946,5,279.587921
-1.405456,11,279.88601
-3.982338,50,280.145094
-1.609438,12,280.204841
-2.857486,14,280.27497
-2.359059,14,280.344131
-2.501897,16,280.423534
-2.129948,12,280.483216
-0.73233,5,280.650908
-1.663591,12,280.71199
-3.207908,18,280.803795
-1.429379,12,280.866291
-3.011909,17,280.954315
-0.623737,4,280.97456
-1.328482,11,281.02886
-2.931427,16,281.107441
-2.695865,20,281.209012
-1.190248,10,281.258642
-3.215479,17,281.55847
-3.31355,18,281.647406
-0.588546,5,281.671882
-3.069104,16,286.324083
-1.140532,10,286.374266
-1.194035,13,286.438554
-5.865777,50,286.78984
-0.670448,5,286.817041
-2.421234,16,286.896492
-1.73563,15,286.970726
-2.472817,15,287.045627
-1.138428,9,287.090537
-2.824363,15,287.164117
-1.733766,11,287.219592
-1.556013,10,287.268921
-1.550234,12,287.328875
-0.490638,5,287.35522
-0.408293,3,287.369826
-0.681446,5,287.394475
-0.47089,4,287.605357
-3.294855,19,287.699856
-3.390335,20,287.798833
-3.200505,17,287.883567
-0.862061,5,287.909302
-0.767993,5,287.933564
-0.267412,3,287.948273
-2.894273,17,288.033428
-2.623228,15,288.108217
-3.384885,17,288.191902
-5.813516,50,288.567945
-2.801341,17,288.652832
-2.953658,16,288.731871
-1.286599,12,288.790601
-1.574508,13,288.854876
-5.437259,38,289.208148
-3.832851,50,294.145348
-1.195494,7,294.182779
-2.132603,15,294.257702
-3.622305,18,294.347435
-2.439489,16,294.42741
-2.013007,15,294.614553
-2.410047,15,294.689441
-2.086411,14,294.759714
-0.857827,10,294.809622
-0.941366,8,294.84904
-0.797303,5,294.874555
-0.757775,5,294.901252
-2.162336,23,295.016083
-0.667119,5,295.040849
-3.677681,20,295.13899
-0.628985,4,295.158946
-3.530273,16,295.452204
-2.026944,14,295.521369
-0.910213,5,295.546119
-1.450476,12,295.605031
-1.259704,8,295.644543
-3.281303,16,295.723851
-0.804099,4,295.743501
-0.558004,4,295.763415
-1.541034,10,295.813802
-3.277104,17,295.898515
-3.012469,17,295.983005
-1.526653,13,296.207889
-1.236815,8,296.249378
-0.707954,4,296.269076
-1.798853,13,296.333137
-1.625194,13,296.397837
-5.756147,50,296.644446
-1.296341,12,296.703645
-2.846697,15,296.777709
-1.041288,9,296.949233
-1.977646,12,297.009239
-5.922572,50,301.955937
-0.626071,5,301.987479
-1.230047,10,302.039166
-2.466002,13,302.105052
-0.998313,10,302.15449
-2.303488,26,302.433377
-0.932509,10,302.48346
-1.342547,11,302.537696
-0.593096,5,302.562359
-3.064937,18,302.652299
-2.495139,17,302.736409
-1.315919,12,302.795371
-0.389118,4,302.816321
-2.143068,16,302.895526
-1.970852,13,302.959235
-0.660092,4,302.979059
-1.40717,10,303.176439
-0.636086,5,303.202096
-0.490395,4,303.222475
-3.217468,17,303.306263
-3.208019,16,303.385237
-2.164898,17,303.469834
-1.200241,10,303.519149
-1.09101,6,303.549246
-1.952185,12,303.609134
-1.375573,10,303.657777
-2.131152,14,303.727272
-2.199895,14,303.990921
-2.052408,12,304.051519
-0.700135,5,304.0764
-2.10421,13,304.140706
-1.537395,10,304.190987
-0.321616,4,304.211148
-2.659642,14,304.281573
-2.429112,16,304.361461
-1.696471,11,304.415685
-1.22589,11,304.46975
-1.110121,7,304.505247
-1.663373,13,304.569607
-0.986565,6,304.738611
-1.97107,13,304.806637
-0.729587,4,304.826169
-0.518498,4,304.846336
-1.233182,10,304.896567
-0.427758,3,304.911896
-0.859291,5,304.936308
-4.194358,31,305.090004
