#{"t_start": 1660902516.2141106, "env_id": "DobotReachDense-v0"}
r,l,t
-3.4146,20,188.611775
-1.493899,15,188.686334
-1.350997,9,188.730564
-2.203061,19,188.824328
-1.807181,15,189.088373
-2.019081,13,189.152401
-0.625588,4,189.172024
-2.009824,13,189.236358
-2.329838,16,189.315854
-2.14216,15,189.391948
-3.037319,19,189.48778
-3.821197,19,189.582317
-1.410049,13,189.647108
-0.829064,5,189.672706
-3.066138,15,189.88973
-2.892551,17,194.588728
-3.337251,24,194.710488
-3.24838,16,194.789256
-2.25035,15,194.863815
-0.177008,2,194.87343
-1.708174,14,194.942746
-3.383043,16,195.022072
-1.060001,6,195.051588
-1.983825,14,195.297836
-0.390818,3,195.312366
-0.314967,3,195.3271
-1.596518,10,195.376201
-0.739323,5,195.40133
-0.652133,5,195.426241
-1.837176,12,195.486861
-1.265287,11,195.541867
-3.286192,19,195.635744
-1.836656,16,195.714565
-1.66775,13,195.777719
-2.07003,13,195.842321
-0.708525,5,196.014433
-2.864257,15,196.091663
-1.015146,12,196.151255
-0.772955,10,196.199944
-3.180729,20,196.299654
-0.618859,5,196.324535
-1.676425,11,196.379749
-1.547557,10,196.429391
-0.395568,3,196.44441
-0.602415,4,196.46511
-0.565196,4,196.485453
-1.708164,11,196.539685
-2.08409,14,196.608538
-1.102435,6,196.797744
-1.235016,10,196.849235
-2.099956,13,196.91307
-1.117268,11,196.968635
-6.194034,50,197.216667
-2.650725,17,197.300871
-5.889704,50,197.75649
-2.532057,19,202.538357
-2.141162,13,202.603167
-0.417771,3,202.618526
-1.286789,11,202.672816
-1.998287,13,202.736665
-3.416269,18,202.827008
-3.227136,17,202.91244
-2.730541,14,203.126956
-1.47699,10,203.176606
-2.280111,20,203.275897
-1.32876,14,203.345228
-0.656877,5,203.371241
-3.986394,24,203.489616
-0.766502,5,203.514854
-0.395685,3,203.529609
-1.156863,16,203.608008
-1.837393,17,203.865391
-0.357394,3,203.880454
-2.145322,14,203.950441
-0.348392,4,203.970668
-1.716468,14,204.039984
-3.234812,16,204.118544
-2.094274,14,204.187489
-0.723612,5,204.212472
-1.693548,13,204.277472
-2.63235,20,204.379784
-1.338708,11,204.433842
-2.815147,17,204.693208
-1.49117,11,204.747633
-0.940768,6,204.777327
-2.185548,15,204.852099
-2.776004,16,204.93128
-3.630963,50,205.180192
-2.179997,14,205.249579
-0.663323,4,205.269643
-1.710192,12,205.450998
-3.779468,50,210.292854
-2.864426,18,210.384694
-2.134904,12,210.444848
-3.855103,50,210.901064
-1.870085,13,210.965611
-2.636878,16,211.044761
-3.161627,17,211.129386
-2.456538,13,211.19433
-0.848086,5,211.219147
-4.076027,50,211.696958
-3.290936,17,211.783256
-1.203174,12,211.842334
-0.682755,4,211.863688
-2.682442,17,211.949603
-0.427813,3,211.964522
-1.402138,15,212.039547
-0.966078,6,212.069596
-0.560496,4,212.089366
-2.115236,14,212.159073
-1.945698,19,212.25351
-0.684751,6,212.28348
-2.078567,15,212.517212
-1.289093,8,212.55652
-1.771919,12,212.615336
-3.537626,22,212.723834
-1.209927,7,212.758674
-2.564607,16,212.838063
-2.216277,12,212.897563
-1.450613,12,212.957468
-1.907663,12,213.017471
-3.542498,22,213.282255
-1.707634,12,213.341793
-3.533345,18,213.432814
-2.139399,13,213.496778
-2.866254,15,218.244791
-3.183983,31,218.404573
-3.115519,16,218.48404
-1.179578,9,218.528857
-1.576751,11,218.768535
-2.760821,15,218.843263
-0.524942,4,218.863303
-2.05605,12,218.922243
-4.515445,25,219.047461
-2.911508,16,219.125738
-3.172607,17,219.20915
-0.949352,6,219.238415
-3.781936,18,219.328815
-0.880972,6,219.501091
-1.859393,14,219.571986
-1.234064,8,219.612548
-1.992994,12,219.672452
-1.535611,10,219.7218
-2.836966,16,219.801332
-1.085164,10,219.851413
-1.837926,15,219.926245
-0.865782,8,219.965844
-2.379319,13,220.031725
-1.674904,14,220.101515
-4.058071,21,220.345256
-1.685168,11,220.398967
-0.904358,5,220.423429
-1.100782,9,220.468724
-0.551526,4,220.487888
-0.431869,4,220.507322
-1.136202,7,220.541919
-2.016371,27,220.676557
-0.316005,3,220.693031
-1.964481,13,220.75648
-3.749261,21,220.860293
-1.37637,11,221.086173
-4.237422,50,221.335268
-0.742519,5,221.360291
-0.390861,3,221.375439
-1.28819,11,225.972726
-1.201883,7,226.011574
