#{"t_start": 1660902516.772886, "env_id": "DobotReachDense-v0"}
r,l,t
-3.320608,25,116.777725
-2.61053,15,116.85255
-3.914038,31,117.007797
-3.81608,22,117.116359
-4.282185,31,117.519114
-2.626182,18,117.607225
-6.960654,50,122.379379
-1.423751,11,122.433681
-1.219008,7,122.468378
-2.031577,16,122.547372
-0.697459,5,122.572377
-1.243673,15,122.87764
-0.906537,5,122.902628
-3.55164,22,123.012361
-3.829669,22,123.121251
-2.064076,20,123.218696
-2.658857,27,123.351289
-1.968629,17,123.435266
-1.945016,22,123.787815
-1.67795,15,123.862165
-1.238344,12,123.922023
-3.217797,16,124.00197
-1.000899,5,124.027188
-3.790087,19,124.121055
-0.813516,7,124.156186
-3.543671,24,124.275591
-1.273764,8,124.315024
-1.109919,9,124.560846
-3.160185,16,124.641078
-3.600438,41,124.84519
-0.610147,4,124.865308
-0.521943,5,124.890902
-4.718953,26,125.020057
-2.219765,15,125.094233
-3.741035,21,125.396401
-5.022732,34,125.566436
-2.913675,27,130.34347
-4.138673,24,130.46314
-4.433363,31,130.617171
-2.991852,18,130.969294
-2.491813,21,131.07166
-1.856272,16,131.150053
-2.852764,14,131.219075
-3.328836,22,131.328129
-2.957463,17,131.416665
-2.62987,15,131.490054
-2.13704,12,131.730672
-2.231427,14,131.800731
-5.465307,40,132.000835
-2.108575,22,132.108748
-5.531113,40,132.526945
-3.051393,16,132.608984
-4.385326,24,132.728099
-2.434434,17,132.811253
-4.672608,27,132.945212
-5.055466,36,133.124337
-3.69199,22,133.448069
-1.944546,13,133.512248
-0.91441,5,133.53781
-4.509868,50,137.852524
-3.151454,20,137.953813
-4.639699,28,138.268195
-3.756633,27,138.404709
-2.440846,15,138.47928
-2.439848,14,138.548592
-4.463742,29,138.693903
-1.915429,14,138.764255
-1.888513,16,138.845037
-1.265247,14,139.079533
-0.869227,9,139.12396
-1.060652,11,139.178278
-0.315972,3,139.19359
-1.723037,12,139.25282
-3.853636,19,139.348229
-1.921879,11,139.403063
-1.911724,12,139.463313
-1.204906,12,139.523658
-3.262648,23,139.6381
-1.304978,12,139.921692
-4.032521,22,140.043818
-2.69825,17,140.139632
-2.494522,21,140.254456
-1.620137,14,140.331211
-4.726491,36,140.531525
-1.433478,9,140.75749
-1.347245,11,140.812393
-3.428862,24,140.930731
-1.151206,7,140.965356
-0.620435,5,140.989356
-0.99016,7,141.024153
-2.437291,17,141.109001
-3.734659,50,146.242976
-0.338107,3,146.262319
-0.854683,8,146.310383
-1.021385,6,146.34577
-0.735295,6,146.380415
-0.567079,4,146.402327
-3.91731,20,146.521185
-0.300564,3,146.538805
-1.802613,11,146.60278
-2.522487,14,146.683876
-2.823831,15,146.769629
-1.794832,11,146.835999
-3.09727,17,146.937753
-2.518006,16,147.196613
-4.087143,50,147.495675
-2.041787,13,147.573432
-1.532471,12,147.64406
-1.066586,6,147.678288
-3.212667,18,147.782253
-1.063264,6,147.816326
-2.170602,15,148.108803
-0.44723,4,148.13303
-4.055204,22,148.262316
-0.624391,6,148.297919
-1.552212,15,148.373523
-3.752276,20,148.47186
-2.434701,16,148.550678
-4.956153,29,148.696491
-2.336248,13,148.894916
-4.645899,29,149.039791
-1.612592,12,149.098714
-0.783138,5,149.123155
-3.247385,27,149.2564
-2.709266,14,153.984334
-1.679306,15,154.06462
-3.312757,24,154.44775
-3.943693,21,154.552634
-0.814063,6,154.583041
-1.693884,10,154.633959
-0.372272,3,154.648893
-1.296403,9,154.69431
-4.912085,50,154.941674
-2.592701,21,155.23305
-0.387754,3,155.24881
-4.142368,27,155.384705
-6.488149,50,155.635216
-2.977554,18,155.726139
-1.224572,10,155.775614
-0.817246,5,155.800761
-5.608743,42,156.270423
-2.33401,15,156.357696
-0.436649,4,156.38203
-2.200843,15,156.471728
-1.349153,14,156.555212
-1.819901,17,156.65197
-3.698098,20,156.768393
-3.769153,20,157.01977
-3.62852,18,157.123853
-1.705556,14,157.206875
-1.303219,8,157.250891
-2.078464,11,157.316052
-2.335585,15,157.403798
-0.246004,3,157.420512
-3.819772,28,162.193015
-3.989816,20,162.529374
-0.254042,3,162.545055
-0.597405,4,162.565465
-3.847178,50,162.814874
-1.044748,6,162.844919
-2.833682,20,162.945863
-0.656214,5,162.970126
-3.031516,15,163.044524
-1.102426,6,163.074276
-3.45926,19,163.345012
-1.743141,11,163.399844
-2.727855,22,163.508569
-1.40394,10,163.558652
-1.273275,7,163.593494
-1.209717,9,163.638807
-1.537319,11,163.692937
-1.893724,17,163.78106
-1.099582,11,163.839159
-2.557256,17,163.935951
-0.946086,8,164.224668
-3.658043,23,164.359119
-3.606874,21,164.482733
-1.731732,16,164.574451
-1.026932,6,164.608719
-2.780838,15,164.697152
-2.959118,19,164.808073
-2.77219,20,164.92413
-2.103278,18,165.185231
-1.916293,14,165.26479
-2.388043,18,165.368853
-1.047115,9,165.419438
-1.099991,7,165.460665
-0.558708,4,165.484251
-6.294635,50,170.238798
-1.744246,11,170.436701
-2.296025,12,170.497602
-1.09398,8,170.537619
-2.642515,17,170.622216
-2.001154,12,170.681734
-0.605086,4,170.701245
-2.618238,15,170.77554
-1.552214,14,170.845496
-3.011887,17,170.931342
-3.374465,22,171.198313
-2.427576,14,171.271092
-0.935099,5,171.295931
-1.930311,13,171.359639
-1.136681,11,171.415819
-4.370787,23,171.531451
-2.233374,16,171.611609
-6.251266,50,172.082636
-3.918963,20,172.180921
-0.267562,2,172.190878
-2.325103,13,172.255774
-0.459456,3,172.270927
-0.90132,6,172.300681
-1.059695,11,172.354736
-1.247407,11,172.409558
-6.519468,50,172.657135
-1.604603,14,172.958747
-1.065901,6,172.988844
-3.071353,21,173.092597
-3.092188,19,173.187135
-3.670089,21,173.290228
-3.038836,23,173.404464
-3.116387,22,173.634934
-1.670395,14,178.206614
-1.501033,10,178.257729
-1.241823,10,178.306754
-2.729941,21,178.410681
-2.30114,13,178.475469
-3.684222,21,178.579069
-2.420034,13,178.643519
-1.376284,13,178.708816
-2.194023,15,178.951884
-2.7226,16,179.032413
-0.277482,3,179.047539
-2.95949,17,179.132232
-2.410336,17,179.216106
-1.473831,11,179.271574
-2.113011,12,179.329997
-3.17369,18,179.419481
-2.422444,22,179.529847
-2.209447,15,179.746971
-0.757494,5,179.772162
-3.714945,25,179.89665
-0.433913,4,179.916478
-0.950877,8,179.957325
-1.758077,12,180.017742
-4.141839,22,180.129681
-0.632329,4,180.149631
-3.541862,19,180.245233
-1.078237,9,180.290999
-1.496368,13,180.611757
-1.904717,13,180.67807
-0.303688,3,180.692803
-1.699307,10,180.742054
-0.789577,5,180.766642
-0.940263,6,180.796309
-3.704276,20,180.895204
-2.61235,15,180.969711
-2.765789,16,181.048956
-0.649982,5,181.073696
-3.066287,20,181.172817
-2.922671,15,181.468295
-0.762312,10,186.134795
-1.979107,11,186.191537
-1.54334,10,186.241883
-0.731102,4,186.262764
-2.34,21,186.367021
-0.421554,4,186.387831
-1.039875,6,186.418196
-4.034824,23,186.531778
-1.457773,11,186.58674
-0.412967,3,186.601695
-3.044392,17,186.860237
-4.308018,42,187.069224
-0.598342,4,187.088796
-2.14795,16,187.166103
-2.035635,15,187.23909
-2.333406,15,187.312866
-2.598919,17,187.397521
-1.504704,11,187.684476
-1.578588,12,187.746235
-2.81942,18,187.835166
-2.392452,26,187.964549
-1.130061,13,188.028994
-3.631944,37,188.212856
-0.975027,6,188.242201
-1.503326,13,188.49415
-2.404811,14,188.564899
-0.207904,2,188.575461
-3.256371,19,188.669159
-3.959283,50,188.920039
-2.975185,37,189.105107
-0.411715,4,189.267154
-2.425881,18,189.357089
-3.695834,22,194.083039
-2.490339,14,194.153193
-2.808832,21,194.256594
-0.672405,4,194.276495
-1.093725,8,194.316137
-0.934854,6,194.345648
-1.576786,13,194.410139
-0.826671,5,194.434696
-0.870509,8,194.474605
-1.706616,11,194.705345
-2.450571,15,194.779905
-4.313341,20,194.87922
-0.619979,4,194.899533
-2.523314,13,194.964281
-1.81163,14,195.034258
-0.76942,5,195.058504
-3.802249,19,195.152033
-0.540489,5,195.176586
-3.363116,20,195.27442
-0.950223,6,195.451958
-1.619906,13,195.518904
-1.066051,6,195.549428
-0.345299,4,195.569468
-5.666454,50,195.816782
-1.475774,11,195.872104
-0.987736,6,195.902744
-0.898665,5,195.928175
-0.531952,5,195.952673
-0.780227,5,195.976903
-1.891315,12,196.035882
-1.477868,12,196.256583
-2.615331,15,196.331425
-4.073589,19,196.426754
-0.958059,9,196.470925
-2.25108,15,196.545474
-2.249306,19,196.639678
-5.833881,40,196.836965
-1.677088,12,197.104687
-2.051658,12,197.163921
-0.471658,4,197.184129
-0.259618,3,197.199208
-1.146252,10,201.932225
-2.528987,23,202.051291
-3.260474,50,202.299989
-1.132762,14,202.514997
-2.468891,16,202.594638
-1.187152,12,202.654186
-4.034897,25,202.777965
-0.343288,3,202.793588
-1.410374,11,202.848429
-1.506719,12,202.907592
-4.287819,30,203.055601
-4.013958,25,203.353546
-1.248336,12,203.413458
-2.566809,23,203.526599
-5.059615,29,203.670228
-1.713103,14,203.740071
-0.700878,5,203.765925
-1.725197,11,203.822531
-1.861206,12,203.881998
-1.2622,10,204.104435
-3.090553,19,204.200499
-2.765663,15,204.274723
-1.136263,12,204.334752
-1.140667,13,204.399518
-3.656136,19,204.494664
-0.714013,5,204.519908
-1.514926,12,204.579006
-2.473948,16,204.658022
-1.911181,17,204.86353
-2.851295,16,204.943544
-5.432344,46,209.767235
-3.583546,24,209.887598
-1.603914,14,209.956032
-2.139754,17,210.040561
-2.145484,16,210.328498
-1.541496,11,210.383281
-0.305341,3,210.398068
-3.095319,15,210.472199
-0.933665,12,210.532007
-1.059747,15,210.606898
-0.930753,6,210.637096
-1.498,11,210.691782
-1.891706,13,210.757455
-1.145875,7,210.79276
-2.672267,17,210.876218
-1.944079,12,211.166211
-0.852925,10,211.215137
-0.845574,8,211.255048
-1.594552,11,211.312847
-2.937322,19,211.407243
-2.731134,26,211.536861
-1.043059,6,211.566615
-4.109536,26,211.696245
-0.745884,8,211.735961
-1.530987,12,211.954592
-2.708693,17,212.038071
-1.819548,13,212.102763
-1.739201,13,212.166566
-0.417476,3,212.181545
-1.643334,11,212.23557
-1.889032,17,212.320281
-0.617182,4,212.340304
-2.366314,17,212.425385
-3.144142,19,212.529318
-1.169514,12,212.735175
-1.047329,6,212.764763
-1.464841,15,212.838935
-1.971787,12,212.899921
-2.412345,18,217.655198
-0.943712,9,217.709806
-2.843917,15,217.786992
-3.870572,50,218.221627
-2.829223,16,218.300781
-2.245194,13,218.364987
-1.770781,11,218.419669
-1.212435,12,218.479235
-1.743223,11,218.533546
-1.420932,13,218.597427
-5.837619,50,218.989284
-1.757869,10,219.040186
-1.248509,12,219.099699
-0.679587,4,219.120214
-1.712368,11,219.174951
-2.877051,16,219.254541
-2.373328,14,219.324176
-3.623919,21,219.429375
-1.784949,11,219.484316
-1.066263,9,219.528947
-2.777025,18,219.757565
-0.410353,3,219.772726
-1.304568,10,219.821492
-2.616583,16,219.901069
-1.718578,12,219.959812
-1.11049,13,220.02392
-1.213121,8,220.064365
-4.541916,36,220.244132
-0.635723,4,220.263764
-1.569935,12,220.49382
-1.502193,12,220.553827
-2.153461,17,220.638384
-2.41571,19,220.732811
-0.720522,4,220.752874
-2.908904,16,220.833198
-1.091006,9,225.421174
-0.781934,5,225.44855
-2.298933,13,225.516868
-1.216745,10,225.566947
-3.062678,18,225.805779
-1.87645,11,225.863194
-1.868193,13,225.927173
-1.250357,10,225.986224
-1.460538,13,226.060194
-0.592236,4,226.084765
-3.783636,19,226.19528
-1.230581,8,226.241189
-0.855537,5,226.271812
-0.472653,3,226.289773
-2.451186,13,226.359572
-3.315,19,226.455561
-4.258586,20,226.684153
-3.584953,21,226.787638
-2.382282,17,226.87241
-0.353555,3,226.887354
-3.9761,19,226.981137
-0.89734,9,227.026252
-0.851092,8,227.066405
-2.804237,18,227.156256
-1.035381,5,227.181789
-1.021627,11,227.236839
-0.870486,6,227.427367
-1.545003,14,227.4967
-2.510032,17,227.580676
-1.920383,19,227.676036
-0.795453,5,227.701363
-3.522273,19,227.795641
-0.912307,5,227.82089
-0.852753,9,227.866153
-1.077631,6,227.896119
-1.534156,13,227.961756
-0.9651,10,228.011659
-1.288451,13,228.204256
-2.013143,13,228.270636
-3.292195,16,228.350213
-1.89016,15,228.424347
-1.705429,13,228.488658
-1.296176,12,228.549458
-1.76369,13,233.123518
-3.012873,15,233.201099
-0.86335,5,233.22588
-4.803017,33,233.54065
-1.651671,11,233.597045
-2.511348,16,233.679107
-1.44354,14,233.751014
-0.536212,4,233.772244
-2.74635,16,233.860483
-2.311265,17,233.954878
-0.497945,4,233.974824
-1.0494,12,234.034674
-0.58368,4,234.054986
-2.275288,14,234.283443
-1.34757,11,234.33861
-2.067154,13,234.402943
-2.565272,17,234.487021
-2.023568,13,234.551058
-0.958132,5,234.575996
-1.449227,10,234.626272
-2.337699,13,234.690647
-3.338227,20,234.79036
-2.088868,14,234.860688
-1.528143,9,235.041199
-1.074832,6,235.071459
-2.755701,17,235.155981
-2.111391,14,235.22539
-0.752073,4,235.24549
-2.111049,12,235.305446
-1.188814,11,235.359103
-1.737627,17,235.443833
-5.577342,50,235.82881
-2.849578,14,235.899057
-0.364036,3,235.914606
-1.313074,13,235.97917
-3.625388,35,236.155689
-0.801417,5,236.181417
-2.05671,15,240.765153
-3.626561,23,240.886948
-3.966383,30,241.211076
-1.81032,15,241.285695
-1.690439,12,241.345993
-0.934868,7,241.380512
-0.595239,4,241.400524
-2.700386,17,241.485041
-1.185505,8,241.525659
-0.265821,3,241.540233
-2.144408,18,241.630016
-0.921337,6,241.659712
-1.11004,7,241.695012
-1.196887,10,241.871215
-2.296774,17,241.955522
-2.772833,17,242.041272
-2.471776,14,242.111042
-1.962799,13,242.177307
-6.042268,50,242.425869
-1.412206,11,242.632919
-2.319343,15,242.707512
-4.331173,26,242.836402
-2.99886,17,242.92183
-3.624851,21,243.025891
-0.313054,3,243.040884
-0.654633,4,243.060965
-0.919639,10,243.113076
-2.117836,24,243.353623
-0.356734,3,243.370298
-3.340595,18,243.459235
-4.101775,50,243.707779
-3.279622,19,243.804358
-1.304712,10,243.853766
-1.424737,10,248.280601
-0.369518,3,248.295681
-2.640771,17,248.511577
-1.322849,11,248.56645
-0.678278,5,248.591489
-1.033094,6,248.620778
-1.663939,10,248.670564
-1.905014,12,248.729259
-1.604538,10,248.779593
-1.932175,13,248.844394
-0.88192,5,248.868904
-1.711183,14,248.938935
-3.952057,50,249.342634
-2.13114,15,249.417575
-1.743731,13,249.481758
-0.405369,4,249.501587
-0.516436,4,249.521811
-1.689229,13,249.585391
-2.163529,13,249.649969
-5.733887,50,250.09814
-1.898831,13,250.164743
-3.456373,18,250.258302
-0.879329,5,250.283403
-1.14057,13,250.34741
-1.372436,12,250.406874
-0.495663,4,250.427087
-3.137999,17,250.511659
-1.037887,8,250.551501
-0.709294,4,250.571208
-1.682719,11,250.625891
-1.111189,11,250.680497
-1.515894,10,250.865271
-2.621979,15,250.939844
-3.356652,18,251.028651
-1.771002,14,251.098012
-2.004321,12,251.15676
-3.201123,17,251.240373
-0.775148,5,251.265191
-2.707269,17,251.348868
-0.557879,4,251.368658
-4.232757,21,253.697846
-0.805727,8,253.738404
-3.299707,18,253.832472
-0.346295,3,253.847324
-2.850547,17,253.931137
-1.643851,18,254.020869
-1.400739,11,254.081723
-1.105437,10,254.134776
-1.975778,13,254.198941
-2.269443,18,254.287546
-0.512677,5,254.312877
-0.673038,5,254.485158
-0.619558,4,254.505596
-3.693481,18,254.595814
-1.582442,13,254.660428
-1.95805,14,254.729331
-1.934252,14,254.798181
-0.93426,9,254.842335
-1.439675,10,254.891906
-3.698551,23,255.005975
-2.414785,14,255.074324
-0.456334,4,255.243606
-1.7377,14,255.313799
-1.516168,13,255.377993
-3.825994,21,255.481956
-0.405605,3,255.497116
-3.711055,19,255.589931
-3.330121,18,255.678789
-0.509427,4,255.69855
-2.206886,14,255.767277
-2.895448,18,256.102271
-1.038127,12,256.162806
-1.341101,14,256.231559
-2.097393,17,256.315591
-1.423465,10,256.364665
-1.344806,10,256.41438
-0.949453,6,256.443801
-2.406358,19,256.540785
-1.503702,10,256.589745
-1.079665,11,256.644422
-1.769286,13,256.708134
-0.948734,10,256.912636
-3.49169,18,261.577259
-3.663648,21,261.683393
-0.660847,5,261.707926
-1.764062,14,261.778421
-0.807362,5,261.803415
-2.460044,14,261.872879
-2.647957,22,261.983409
-2.284139,19,262.273379
-1.359897,10,262.324837
-2.188659,13,262.390076
-2.843713,17,262.474686
-2.871975,16,262.553392
-1.522962,14,262.622519
-0.642869,4,262.642027
-2.112307,16,262.722296
-0.97972,6,262.75263
-1.440074,11,262.806885
-1.169271,13,262.871571
-3.438208,20,263.121652
-3.348852,50,263.371626
-1.991906,14,263.442656
-3.497085,18,263.531371
-2.211545,15,263.609517
-0.606405,4,263.630265
-0.784724,5,263.655135
-0.946592,5,263.792091
-1.094556,8,263.833165
-2.204307,14,263.902329
-2.192247,15,263.97768
-2.889306,16,264.057981
-1.22199,6,264.088017
-0.588581,4,264.107853
-0.638402,5,264.13247
-2.470055,17,264.217108
-0.719143,4,264.237615
-4.184537,26,264.36661
-3.859228,25,264.590675
-2.59055,14,269.303226
-0.61944,4,269.325862
-2.817005,20,269.435254
-2.668055,16,269.523026
-0.455983,3,269.540482
-3.837694,19,269.648663
-0.995969,5,269.678875
-3.619358,50,270.141557
-1.031689,7,270.182441
-2.962128,18,270.285651
-1.732298,14,270.36494
-0.635743,5,270.394151
-5.924968,50,270.685081
-2.304381,14,270.89145
-0.366419,3,270.909962
-1.633367,10,270.967816
-1.912568,13,271.042048
-0.939039,10,271.091511
-3.331947,16,271.170761
-1.632048,14,271.240969
-1.911439,12,271.301553
-2.342538,13,271.366363
-2.818713,15,271.441885
-0.439729,3,271.456773
-3.72996,22,271.684991
-3.74393,22,271.794348
-0.803724,5,271.819396
-1.218943,12,271.88003
-1.907815,14,271.950388
-1.27726,10,272.000445
-0.440731,4,272.020485
-1.793099,24,272.140316
-0.657493,4,272.16046
-1.194842,7,272.19553
-1.095001,10,272.24653
-2.654236,20,272.520516
-3.679765,21,277.322791
-2.365153,13,277.389786
-1.741805,22,277.498095
-2.966046,16,277.577556
-3.645762,20,277.677289
-1.415751,9,277.721293
-1.404374,11,277.89572
-1.953384,16,277.976261
-2.759936,16,278.055743
-5.741318,45,278.280961
-0.948467,10,278.330517
-1.291246,9,278.375509
-2.029645,14,278.445142
-1.607147,11,278.74222
-1.034506,10,278.794403
-1.230918,14,278.863172
-3.384196,18,278.958575
-0.794589,5,278.988285
-1.575566,10,279.038299
-2.745006,16,279.117855
-3.013056,16,279.196695
-2.978576,16,279.276875
-1.571937,11,279.33096
-1.765188,14,279.544418
-1.132819,12,279.604803
-3.076324,18,279.699321
-2.363176,14,279.772952
-1.89547,17,279.857448
-3.306289,18,279.945823
-0.855047,5,279.970191
-0.964176,5,279.995724
-0.424799,3,280.010859
-0.981761,6,280.040538
-2.136673,13,280.106645
-0.436068,4,280.126324
-3.463322,18,280.431495
-2.730736,14,280.500446
-1.604921,12,280.559915
-6.003257,50,285.38131
-0.525477,4,285.40173
-1.213548,10,285.451055
-2.308726,15,285.525149
-1.711969,11,285.684008
-4.095805,29,285.828354
-0.909681,5,285.853583
-4.585713,50,286.102456
-0.557746,4,286.122317
-2.559352,15,286.196588
-0.832882,8,286.238025
-3.421384,17,286.513698
-3.45696,18,286.602398
-1.24274,11,286.657046
-1.021089,9,286.701523
-2.410687,13,286.766546
-3.163075,15,286.840702
-0.558244,4,286.860665
-0.601458,5,286.885724
-0.33885,3,286.900792
-4.005468,24,287.020213
-3.039127,19,287.242367
-1.087324,6,287.272906
-2.425336,16,287.352564
-0.61078,4,287.372653
-2.35514,14,287.440583
-2.743121,19,287.53574
-2.143461,15,287.60955
-1.620377,12,287.668351
-1.920416,18,287.75721
-0.452324,3,287.772474
-1.706597,18,288.025556
-1.310672,13,288.091051
-0.661145,4,288.111372
-1.431712,9,288.155811
-0.98577,7,288.19033
-1.990423,12,288.249835
-2.346118,14,293.006582
-0.715668,5,293.034061
-1.120298,14,293.105687
-3.514566,17,293.190474
-2.779056,18,293.280129
-0.255719,2,293.289997
-2.632075,18,293.492293
-2.154719,12,293.552689
-1.134786,12,293.612383
-2.158256,14,293.682283
-1.277044,11,293.736754
-3.31433,17,293.824256
-1.509874,10,293.874385
-0.747577,7,293.908689
-3.153108,16,293.987363
-0.573429,4,294.007097
-1.069304,11,294.27474
-1.191058,15,294.350415
-2.169302,14,294.418759
-2.611472,13,294.482803
-1.927855,12,294.542413
-1.069437,6,294.571091
-0.530058,4,294.591583
-0.928062,9,294.636104
-1.232285,9,294.681264
-1.89382,12,294.741066
-3.144468,18,294.830701
-2.523798,14,295.060108
-2.819134,17,295.146857
-3.765257,23,295.260342
-2.764441,15,295.334833
-1.542573,13,295.399227
-2.496249,17,295.482434
-0.57606,4,295.50222
-1.398304,12,295.56185
-1.88379,12,295.621487
-0.902778,5,295.645811
-4.264529,30,295.922997
-2.669007,14,296.00703
-1.002265,8,296.046289
-2.808233,15,296.123056
-0.331447,3,296.138004
-0.950029,9,300.870492
-3.028094,17,300.958141
-1.889162,14,301.027318
-3.268646,18,301.116033
-1.203836,10,301.316275
-0.417503,3,301.331486
-3.400131,17,301.415408
-1.593382,10,301.465235
-3.603509,17,301.549408
-1.58451,13,301.614147
-0.483563,4,301.633953
-1.138459,9,301.678245
-0.229535,2,301.688752
-0.472526,4,301.708935
-0.507716,4,301.728596
-1.089534,9,301.773157
-1.006923,10,301.822096
-1.737437,11,301.877193
-5.716722,50,302.272991
