#{"t_start": 1660895733.1277232, "env_id": "DobotReachDense-v0"}
r,l,t
-0.956334,10,101.342779
-0.386195,3,101.345568
-3.036851,17,101.360808
-2.011328,14,101.373386
-0.545655,4,101.377045
-2.564268,16,101.391697
-2.990165,17,101.406965
-2.050405,15,101.420738
-0.419104,3,107.281518
-1.668843,12,107.292556
-1.298763,12,107.303382
-1.971414,13,107.315442
-0.364956,3,107.318264
-3.714437,19,107.335706
-3.332655,18,107.351829
-2.226908,14,107.364833
-2.647265,15,107.37831
-0.365522,4,107.381997
-0.83205,5,113.241466
-3.182202,15,113.255458
-2.04985,13,113.267056
-0.349516,3,113.269917
-0.675431,5,113.27449
-1.716726,11,113.284458
-0.907223,5,113.289006
-0.881841,5,113.293612
-1.980862,12,113.30432
-2.886651,14,113.316928
-1.400712,11,119.234628
-0.702128,5,119.239193
-2.353648,15,119.252721
-1.441806,11,119.262902
-1.057786,10,119.271841
-5.158054,50,119.317689
-2.906399,17,119.333228
-0.824353,5,119.337784
-5.338629,50,119.384332
-0.934393,10,119.39338
-3.257077,18,125.275914
-5.435181,50,125.320184
-1.341594,10,125.329241
-6.013434,50,125.375967
-0.537587,4,125.379641
-0.364645,3,125.382448
-1.142453,10,125.391559
-6.233422,50,125.43669
-2.718897,16,125.451064
-0.681808,5,125.45565
-2.907291,16,131.307399
-1.313168,12,131.318269
-2.694826,14,131.331263
-1.852347,14,131.344091
-1.750682,14,131.357024
-2.941707,18,131.373506
-1.492862,12,131.384623
-0.426372,3,131.387549
-2.145153,14,131.401151
-5.771933,50,131.448748
-0.910344,5,137.391924
-5.036295,50,137.439046
-2.972015,17,137.454291
-2.091679,13,137.466004
-2.65152,16,137.480572
-2.703138,16,137.4969
-1.598085,12,137.507781
-2.764996,17,137.523395
-6.010229,50,137.569357
-2.338399,15,137.583092
-3.099872,17,143.419313
-1.145223,11,143.429429
-1.220178,10,143.438526
-6.028722,50,143.482691
-5.514108,50,143.529053
-1.936443,14,143.54209
-0.262168,2,143.544023
-0.424381,4,143.547709
-0.904808,5,143.552269
-1.156241,9,143.560409
-4.022881,20,149.461214
-0.627656,4,149.464936
-1.385281,12,149.476022
-2.768838,16,149.490342
-1.374883,9,149.498544
-0.610795,4,149.502233
-3.643471,50,149.54667
-0.400353,3,149.549484
-2.497969,15,149.563071
-1.867664,12,149.573881
-1.172579,8,155.405572
-2.379374,15,155.419108
-1.414969,11,155.429016
-0.66593,4,155.432731
-0.773633,5,155.437285
-2.12395,15,155.450894
-2.234843,12,155.461907
-2.877314,15,155.47523
-1.900882,14,155.488157
-0.299635,3,155.490956
-5.471591,50,161.382047
-3.259893,20,161.400075
-6.178529,50,161.445215
