#{"t_start": 1652971006.2165048, "env_id": "TrajectoryGenerationURSim-v0"}
r,l,t,final_status,is_success
-1.381241,75,1946.611583,collision,False
-1.213155,69,1957.661888,collision,False
-1.257691,74,1969.266494,collision,False
-1.298107,69,1980.590904,collision,False
-1.356811,68,1991.766219,collision,False
-1.406547,68,2003.067925,collision,False
-1.259929,69,2014.191792,collision,False
-1.735964,192,2033.901165,collision,False
-1.584519,168,2057.169061,collision,False
-1.963361,204,2079.985351,collision,False
-0.592083,300,2111.467946,max_steps_exceeded,False
-1.077493,46,2125.927028,collision,False
-2.106458,281,2149.940023,collision,False
-1.794031,214,2175.353649,collision,False
-1.231074,47,2188.282641,collision,False
-1.236443,58,2197.103721,collision,False
-1.66203,201,2215.381116,collision,False
-1.851596,279,2244.019307,collision,False
-1.07266,300,2275.169531,max_steps_exceeded,False
-1.452236,171,2298.261236,collision,False
-1.655885,155,2317.666674,collision,False
-1.071426,300,2347.301732,max_steps_exceeded,False
-1.384469,144,2368.377449,collision,False
-0.824183,300,2397.477458,max_steps_exceeded,False
-1.099813,43,2411.353858,collision,False
-1.217819,73,2420.869764,collision,False
-1.259804,78,2533.674239,collision,False
-2.147533,270,2558.751899,collision,False
-1.149301,43,2572.797669,collision,False
-1.298769,121,2585.515595,collision,False
-1.196643,48,2596.316462,collision,False
-1.072435,37,2603.446834,collision,False
-1.207192,75,2612.381399,collision,False
-1.105309,41,2620.683008,collision,False
-1.043607,300,2645.23055,max_steps_exceeded,False
-0.766158,300,2677.131177,max_steps_exceeded,False
-0.931435,300,2708.553703,max_steps_exceeded,False
-1.191224,300,2740.361341,max_steps_exceeded,False
-1.679625,300,2773.429109,max_steps_exceeded,False
-1.034733,300,2806.151362,max_steps_exceeded,False
-1.472468,300,2840.236887,max_steps_exceeded,False
-1.522409,276,2870.009214,collision,False
-1.515987,300,2894.572912,max_steps_exceeded,False
-1.283026,300,2919.159932,max_steps_exceeded,False
-1.369931,300,2945.049436,max_steps_exceeded,False
-0.930695,300,2971.149645,max_steps_exceeded,False
-2.379071,252,2991.966841,collision,False
-1.422429,80,3005.039461,collision,False
-1.230969,59,3015.125802,collision,False
-2.047847,203,3034.535832,collision,False
-1.17238,68,3044.561103,collision,False
-1.261196,300,3071.150695,max_steps_exceeded,False
-0.954645,300,3096.450739,max_steps_exceeded,False
-1.299141,99,3108.985187,collision,False
-1.478651,207,3129.427599,collision,False
-1.694441,170,3148.542635,collision,False
-1.236095,98,3160.654801,collision,False
-1.607679,255,3183.032,collision,False
-1.772425,237,3204.889933,collision,False
-1.780426,193,3226.266679,collision,False
-1.541412,118,3241.558861,collision,False
-1.418057,300,3267.811977,max_steps_exceeded,False
-0.792655,300,3297.721201,max_steps_exceeded,False
-1.484296,161,3313.752617,collision,False
-0.76788,300,3338.472383,max_steps_exceeded,False
-1.207379,78,3348.753803,collision,False
-1.591627,169,3364.909571,collision,False
-1.622785,220,3387.075857,collision,False
1.449962,254,3409.262474,success,True
-1.294142,124,3426.132856,collision,False
-1.652244,129,3441.029165,collision,False
-1.592974,109,3454.136106,collision,False
-1.178402,41,3462.512808,collision,False
-1.122913,37,3469.339315,collision,False
-1.361213,144,3483.227019,collision,False
-0.56802,300,3508.769497,max_steps_exceeded,False
-1.54214,151,3523.562201,collision,False
-1.076794,39,3534.449109,collision,False
-1.609004,136,3547.690751,collision,False
-1.426314,120,3716.999538,collision,False
-1.358891,88,3727.128508,collision,False
-1.400555,187,3745.045438,collision,False
-1.024621,300,3772.52177,max_steps_exceeded,False
-1.276747,300,3803.708329,max_steps_exceeded,False
-1.520496,130,3817.726432,collision,False
-1.465593,300,3844.408904,max_steps_exceeded,False
-1.224917,300,3869.722824,max_steps_exceeded,False
-0.739675,300,3896.888288,max_steps_exceeded,False
-1.399039,300,3924.85421,max_steps_exceeded,False
-1.3029,106,3939.176318,collision,False
