#{"t_start": 1652884494.4309957, "env_id": "TrajectoryGenerationURSim-v0"}
r,l,t,final_status,is_success
-1.809386,269,3198.128753,"collision",False
-1.237068,300,3226.691402,"max_steps_exceeded",False
-0.782535,300,3254.81207,"max_steps_exceeded",False
-0.899738,300,3279.751264,"max_steps_exceeded",False
-1.606306,232,3300.950132,"collision",False
-1.287113,64,3313.203876,"collision",False
-0.7862,300,3335.36959,"max_steps_exceeded",False
-0.609575,300,3364.606502,"max_steps_exceeded",False
-0.567384,300,3393.259341,"max_steps_exceeded",False
-1.436831,300,3420.456417,"max_steps_exceeded",False
-1.189844,300,3444.705002,"max_steps_exceeded",False
-0.704859,300,3470.52895,"max_steps_exceeded",False
1.797395,116,3483.969362,"success",True
-1.350095,300,3507.11468,"max_steps_exceeded",False
-1.887479,202,3525.589184,"collision",False
-1.132647,39,3533.02193,"collision",False
-0.873633,300,3552.421842,"max_steps_exceeded",False
-1.062698,300,3575.902297,"max_steps_exceeded",False
-1.713977,300,3598.423102,"max_steps_exceeded",False
-1.156716,300,3623.426967,"max_steps_exceeded",False
1.762896,91,3636.038745,"success",True
-1.057845,42,3644.972479,"collision",False
-1.496781,159,3657.204728,"collision",False
-1.516948,120,3668.280629,"collision",False
-1.360913,300,3690.466508,"max_steps_exceeded",False
-1.384946,300,3713.60328,"max_steps_exceeded",False
-1.38984,300,3735.668459,"max_steps_exceeded",False
-0.855817,300,3759.715533,"max_steps_exceeded",False
-1.352329,127,3772.943539,"collision",False
-1.370836,300,3794.618599,"max_steps_exceeded",False
-0.936586,300,3819.539984,"max_steps_exceeded",False
-1.244197,300,3842.096815,"max_steps_exceeded",False
-1.088477,300,3865.165426,"max_steps_exceeded",False
-1.571906,300,4104.251235,"max_steps_exceeded",False
-0.882275,300,4128.898644,"max_steps_exceeded",False
-1.505896,167,4143.031061,"collision",False
-1.155907,300,4167.855019,"max_steps_exceeded",False
-1.176826,300,4194.813186,"max_steps_exceeded",False
-1.122915,300,4219.256623,"max_steps_exceeded",False
-0.98059,300,4241.821441,"max_steps_exceeded",False
1.560704,248,4263.891981,"success",True
-1.076279,300,4290.481738,"max_steps_exceeded",False
-0.816705,300,4313.823723,"max_steps_exceeded",False
-1.425989,300,4338.533915,"max_steps_exceeded",False
-1.261178,300,4365.73728,"max_steps_exceeded",False
-0.794387,300,4389.747416,"max_steps_exceeded",False
-0.735147,300,4416.638805,"max_steps_exceeded",False
-0.895638,300,4440.91509,"max_steps_exceeded",False
-1.20681,100,4455.27498,"collision",False
-0.986545,300,4477.209476,"max_steps_exceeded",False
-1.324471,300,4499.16804,"max_steps_exceeded",False
-1.268923,300,4523.809387,"max_steps_exceeded",False
1.860464,70,4538.42905,"success",True
-0.472632,300,4560.534669,"max_steps_exceeded",False
1.810743,73,4573.869869,"success",True
-0.753126,300,4595.553764,"max_steps_exceeded",False
1.985969,15,4606.278377,"success",True
-1.640359,272,4623.461244,"collision",False
1.698225,123,4641.985927,"success",True
-0.607884,300,4665.820474,"max_steps_exceeded",False
-1.385803,300,4690.322962,"max_steps_exceeded",False
-1.32096,142,4705.600075,"collision",False
-0.668688,300,4730.648487,"max_steps_exceeded",False
-0.843119,300,4753.989619,"max_steps_exceeded",False
1.857015,67,4767.493463,"success",True
-0.930901,300,4789.053473,"max_steps_exceeded",False
1.752932,122,4805.185733,"success",True
1.843315,61,4812.772552,"success",True
-1.150915,61,4820.889303,"collision",False
-1.619717,300,4842.474813,"max_steps_exceeded",False
-1.884019,300,4867.202676,"max_steps_exceeded",False
-0.731569,300,4891.508865,"max_steps_exceeded",False
-0.663671,300,4915.842162,"max_steps_exceeded",False
-1.917989,300,4941.022036,"max_steps_exceeded",False
-1.674782,300,5133.044095,"max_steps_exceeded",False
-1.062621,300,5156.20849,"max_steps_exceeded",False
-1.815475,226,5177.779938,"collision",False
-1.257515,160,5196.32573,"collision",False
-1.262272,113,5213.521757,"collision",False
-1.595344,300,5235.147326,"max_steps_exceeded",False
-1.166577,300,5259.474435,"max_steps_exceeded",False
-1.327013,148,5277.152342,"collision",False
1.934401,41,5289.440774,"success",True
-1.01166,300,5309.985597,"max_steps_exceeded",False
-1.257387,138,5328.21819,"collision",False
1.885253,50,5341.138156,"success",True
-0.650521,300,5361.813259,"max_steps_exceeded",False
-1.41218,193,5381.976259,"collision",False
-1.582901,300,5407.841125,"max_steps_exceeded",False
-0.826764,300,5434.017099,"max_steps_exceeded",False
-1.226661,82,5452.252266,"collision",False
-0.860954,300,5474.455369,"max_steps_exceeded",False
1.798612,76,5488.769294,"success",True
1.946413,31,5496.00195,"success",True
-1.207286,99,5504.876951,"collision",False
-2.690012,284,5526.765027,"collision",False
-1.401624,300,5553.71379,"max_steps_exceeded",False
-1.173724,87,5565.950796,"collision",False
-1.290172,126,5579.086692,"collision",False
-1.676107,300,5603.764425,"max_steps_exceeded",False
-1.648666,198,5623.70208,"collision",False
-1.407086,160,5640.095839,"collision",False
-1.535176,300,5664.159302,"max_steps_exceeded",False
-1.181703,68,5674.858116,"collision",False
-1.152655,61,5683.638056,"collision",False
1.867013,51,5692.209978,"success",True
-2.257751,300,5713.539344,"max_steps_exceeded",False
-1.856091,300,5737.794486,"max_steps_exceeded",False
-1.423479,124,5752.781075,"collision",False
-1.469715,177,5767.58909,"collision",False
-1.44693,163,5784.96831,"collision",False
-1.329323,139,5801.525118,"collision",False
-1.589323,143,5815.907132,"collision",False
-1.708328,282,5838.020131,"collision",False
-0.890141,300,5863.862313,"max_steps_exceeded",False
-1.436242,69,5879.079043,"collision",False
-1.035355,300,5901.157649,"max_steps_exceeded",False
-0.960683,300,5924.863068,"max_steps_exceeded",False
-1.556806,255,5947.903263,"collision",False
-0.838592,300,5973.044913,"max_steps_exceeded",False
-1.594816,125,5985.356359,"collision",False
1.944789,29,5994.134787,"success",True
-1.851497,300,6013.88186,"max_steps_exceeded",False
-1.087975,300,6037.894731,"max_steps_exceeded",False
-1.129944,300,6062.520923,"max_steps_exceeded",False
-1.243141,62,6072.704584,"collision",False
1.992575,11,6077.562651,"success",True
-0.654761,300,6284.020081,"max_steps_exceeded",False
-1.232783,300,6308.262526,"max_steps_exceeded",False
-1.027216,300,6334.44708,"max_steps_exceeded",False
1.860186,56,6342.926172,"success",True
-0.916408,300,6364.095067,"max_steps_exceeded",False
-1.127321,300,6388.920708,"max_steps_exceeded",False
-1.345992,300,6415.207929,"max_steps_exceeded",False
-1.26022,300,6439.626869,"max_steps_exceeded",False
-1.771637,288,6463.280875,"collision",False
-1.141108,65,6476.067453,"collision",False
-0.506568,300,6498.572421,"max_steps_exceeded",False
-1.364851,128,6516.406335,"collision",False
-0.995628,300,6541.134522,"max_steps_exceeded",False
-1.310009,300,6565.190794,"max_steps_exceeded",False
-1.069616,300,6588.815375,"max_steps_exceeded",False
-0.518822,300,6611.866708,"max_steps_exceeded",False
-1.25761,300,6635.679579,"max_steps_exceeded",False
1.946884,34,6645.903519,"success",True
-1.023559,300,6665.887956,"max_steps_exceeded",False
-0.683309,300,6689.62852,"max_steps_exceeded",False
-1.254524,300,6715.430562,"max_steps_exceeded",False
-0.963926,300,6740.465923,"max_steps_exceeded",False
-0.620556,300,6763.758406,"max_steps_exceeded",False
-0.582505,300,6790.180326,"max_steps_exceeded",False
-0.613121,300,6814.98553,"max_steps_exceeded",False
-1.059371,300,6840.736866,"max_steps_exceeded",False
1.838495,54,6849.353342,"success",True
-1.451818,227,6866.48996,"collision",False
-1.335299,128,6880.565915,"collision",False
1.924428,50,6889.048821,"success",True
1.896186,43,6895.443443,"success",True
-0.971217,300,6916.261512,"max_steps_exceeded",False
-1.874628,203,6936.925197,"collision",False
-1.413598,300,6959.034966,"max_steps_exceeded",False
-1.250469,300,6982.092622,"max_steps_exceeded",False
-0.581734,300,7004.77621,"max_steps_exceeded",False
1.850341,77,7018.836802,"success",True
-0.917402,300,7040.824809,"max_steps_exceeded",False
-1.30342,300,7067.769651,"max_steps_exceeded",False
-0.772585,300,7093.420404,"max_steps_exceeded",False
-1.198119,300,7273.071418,"max_steps_exceeded",False
-1.102073,300,7295.717193,"max_steps_exceeded",False
-1.37513,122,7309.127572,"collision",False
1.889908,46,7315.84227,"success",True
-0.7,300,7336.395195,"max_steps_exceeded",False
-0.658382,300,7365.305686,"max_steps_exceeded",False
1.898251,51,7377.754473,"success",True
1.816916,141,7389.944312,"success",True
1.810262,99,7402.819175,"success",True
1.873573,78,7413.729997,"success",True
-0.759793,300,7436.264029,"max_steps_exceeded",False
-1.436501,300,7459.895162,"max_steps_exceeded",False
-0.746916,300,7485.10892,"max_steps_exceeded",False
-1.125775,300,7511.038737,"max_steps_exceeded",False
-0.570078,300,7535.487847,"max_steps_exceeded",False
-0.729939,300,7559.046267,"max_steps_exceeded",False
-1.143304,55,7569.576834,"collision",False
-1.007364,300,7589.099636,"max_steps_exceeded",False
1.666219,162,7604.820781,"success",True
-1.527719,193,7623.632885,"collision",False
-0.982097,300,7651.269965,"max_steps_exceeded",False
-1.496558,145,7666.101007,"collision",False
-1.318938,97,7680.309955,"collision",False
1.890871,45,7686.72172,"success",True
-1.705819,138,7698.736514,"collision",False
-1.682755,220,7719.599866,"collision",False
1.960445,32,7728.213785,"success",True
-1.176321,88,7736.399587,"collision",False
-1.063567,300,7758.488323,"max_steps_exceeded",False
-1.542385,300,7781.41582,"max_steps_exceeded",False
-1.466576,300,7805.778153,"max_steps_exceeded",False
-0.858473,300,7832.251703,"max_steps_exceeded",False
-0.935116,300,7855.439976,"max_steps_exceeded",False
-1.144501,300,7879.231297,"max_steps_exceeded",False
1.838757,73,7892.929857,"success",True
-1.198655,55,7901.265165,"collision",False
-1.22573,79,7910.710799,"collision",False
-1.247478,59,7920.460829,"collision",False
-1.0358,300,7942.138814,"max_steps_exceeded",False
-0.728315,300,7966.693385,"max_steps_exceeded",False
-1.238837,300,7993.161535,"max_steps_exceeded",False
-0.85954,300,8017.672297,"max_steps_exceeded",False
1.930579,39,8028.136392,"success",True
-0.673539,300,8048.266362,"max_steps_exceeded",False
-1.83546,230,8069.050136,"collision",False
-0.627649,300,8093.502875,"max_steps_exceeded",False
1.955174,27,8102.426638,"success",True
1.73378,98,8110.999472,"success",True
-0.919641,300,8133.456694,"max_steps_exceeded",False
1.724963,158,8149.15594,"success",True
1.852702,89,8161.226943,"success",True
-1.255646,300,8364.316594,"max_steps_exceeded",False
-1.490314,251,8386.801774,"collision",False
1.888186,69,8401.378232,"success",True
1.77424,88,8410.679939,"success",True
-0.803637,300,8433.539993,"max_steps_exceeded",False
-1.409282,195,8453.410911,"collision",False
-1.229574,300,8477.172378,"max_steps_exceeded",False
1.926015,50,8486.880477,"success",True
-0.616489,300,8507.147722,"max_steps_exceeded",False
-0.690137,300,8531.137388,"max_steps_exceeded",False
-1.381952,300,8553.789686,"max_steps_exceeded",False
1.936843,46,8564.087205,"success",True
1.91785,50,8570.295312,"success",True
-0.768788,300,8591.002358,"max_steps_exceeded",False
1.899953,41,8601.553315,"success",True
-1.782788,286,8621.406445,"collision",False
-0.790428,300,8647.360628,"max_steps_exceeded",False
-1.345315,300,8670.246361,"max_steps_exceeded",False
-1.139054,300,8693.337506,"max_steps_exceeded",False
1.877734,56,8704.843504,"success",True
-1.399469,203,8720.553953,"collision",False
1.958757,25,8733.962832,"success",True
-0.830535,300,8753.383572,"max_steps_exceeded",False
-1.790694,300,8778.522656,"max_steps_exceeded",False
-0.745974,300,8804.151721,"max_steps_exceeded",False
-1.557509,125,8817.621027,"collision",False
-1.144465,300,8840.173834,"max_steps_exceeded",False
-1.774428,233,8863.197775,"collision",False
1.968621,27,8873.888375,"success",True
-0.518475,300,8893.411631,"max_steps_exceeded",False
1.986998,14,8901.831221,"success",True
-2.013972,252,8917.711506,"collision",False
-0.747815,300,8943.413738,"max_steps_exceeded",False
-0.884802,300,8966.351311,"max_steps_exceeded",False
-0.947465,300,8989.19717,"max_steps_exceeded",False
1.893246,47,9002.580642,"success",True
-1.530607,145,9015.149518,"collision",False
-0.532103,300,9039.546314,"max_steps_exceeded",False
-1.318443,105,9052.237217,"collision",False
1.927429,35,9061.128343,"success",True
-1.681992,284,9080.43394,"collision",False
