#{"t_start": 1660895421.8403046, "env_id": "DobotReachDense-v0"}
r,l,t
-1.383161,10,233.39766
-3.170569,50,233.445034
-1.007827,5,239.902804
-2.708686,16,239.919466
-3.730079,20,239.940331
-1.166179,12,239.953328
-1.328662,10,239.964441
-2.397963,15,239.980263
-3.373165,19,239.999206
-1.531315,10,240.008492
-1.363215,11,240.018597
-1.059213,10,240.027851
-0.730361,6,246.175882
-3.085466,17,246.191375
-0.532008,4,246.195102
-1.597096,12,246.20593
-2.841357,16,246.220552
-0.82124,5,246.225201
-1.996421,11,246.235257
-1.411587,9,246.243367
-0.786275,5,246.24799
-1.860105,13,246.25976
-3.262285,17,252.438415
-2.679724,13,252.45035
-2.425969,13,252.462245
-0.490311,4,252.465996
-4.081229,19,252.483368
-0.742793,9,252.494926
-0.706696,4,252.499303
-2.432188,13,252.513193
-1.912976,15,252.52901
-1.486202,11,252.541121
-3.518398,18,258.73005
-1.844927,11,258.740063
-2.225479,12,258.750959
-3.304686,17,258.766351
-5.649682,50,258.81131
-0.629557,8,258.818767
-3.04655,16,258.833205
-0.293049,3,258.83606
-0.609108,4,258.839768
-1.001009,8,258.846966
-2.161977,11,265.01225
-0.590343,4,265.016099
-1.189366,7,265.022658
-1.106186,7,265.029004
-2.168983,12,265.039872
-3.25825,18,265.056544
-3.275836,17,265.071881
-3.258366,50,265.116435
-4.014154,20,265.134933
-3.42862,18,265.151463
.712235,12,56.111907
-4.716846,50,56.222456
-0.773233,4,56.474521
-2.062916,12,56.505753
-1.511061,10,56.60977
-1.054126,9,56.666341
-1.95903,13,56.724245
-1.80504,12,56.7975
-6.192251,50,56.924013
-2.958254,15,57.187428
-2.715551,14,57.277698
-0.445101,3,57.345993
-4.276632,21,57.380046
-1.022293,11,57.495188
-0.944557,8,57.556669
-2.908197,16,57.61251
-3.960954,50,57.739693
-1.579621,11,57.997524
-3.787714,19,58.071035
-3.872199,19,58.328856
-2.206317,15,58.439481
-6.515885,50,58.561817
-6.537237,50,58.880186
-4.0065,26,59.155551
-3.051472,50,59.332186
-3.172794,17,59.629314
-0.267406,2,59.715179
-0.726507,5,59.730996
-1.228357,10,59.764373
-2.016255,13,59.825211
-2.295789,12,59.903262
-1.106756,11,59.974043
-1.378792,9,60.032865
-1.296019,10,60.085588
-2.279031,12,60.145991
-2.890994,15,60.220474
-3.858216,22,60.311577
-1.259765,11,60.430634
-5.942136,50,60.535369
-3.676857,22,60.814991
-1.090445,8,60.948055
-0.920508,5,60.992437
-0.202898,2,61.016453
-1.810348,12,61.038107
-0.737076,4,61.101134
-2.045334,14,61.155743
-2.521881,14,61.237006
-2.658496,15,61.344882
-1.313903,12,61.459093
-1.563679,12,61.528545
-0.760906,4,61.58909
-2.123226,13,61.622725
-2.055198,12,61.694045
-1.23567,10,61.773521
-1.395185,12,61.832772
-2.865299,14,61.909593
-1.081809,8,61.98471
-2.013021,14,62.03549
-3.980288,19,62.120396
-4.117963,21,62.232723
-2.692518,15,62.347441
-5.375818,50,62.472723
-0.62016,4,62.723964
-0.883898,10,62.75505
-0.715047,8,62.810914
-0.828553,5,62.852583
-2.021416,14,62.889742
-1.256844,11,62.970416
-2.362606,14,63.039345
-2.827609,15,63.119561
-0.611127,4,63.193029
-2.857619,15,63.228753
-0.971276,9,63.313093
-0.661568,4,63.357539
-0.864887,5,63.384792
-0.21862,2,63.413728
-0.948166,10,63.433493
-0.477535,3,63.481621
-2.896554,34,63.527724
-0.923994,5,63.720205
-0.625195,8,63.755859
-0.6396,6,63.801203
-0.916168,5,63.834084
-3.959556,50,63.907895
-1.81055,12,64.182423
-0.678375,4,64.244519
-1.85362,11,64.274553
-2.114338,12,64.344748
-0.267931,2,64.407295
-3.028871,16,64.575594
-2.402087,14,64.689544
-2.411271,16,64.796214
-2.924613,15,64.903705
-3.736739,50,65.027305
-2.208019,12,65.283828
-2.507418,14,65.354798
-2.304457,15,65.438833
-2.89048,15,65.526445
-0.865539,5,65.603382
-1.023614,10,65.639792
-0.391928,3,65.688224
-1.127945,8,65.708786
-2.154093,13,65.757646
-1.254435,10,65.830598
-0.942018,5,65.882568
-0.594092,4,65.907993
-1.176541,11,65.936946
-1.759493,11,66.003175
-3.227367,18,66.105908
-5.655653,50,66.242699
-1.718593,18,66.5209
-1.120988,6,66.615
-0.89882,5,66.64741
-0.573035,4,66.676568
-0.896922,10,66.7054
-2.652976,15,66.769587
-3.53738,18,66.857682
-2.201586,14,66.957647
-1.165697,9,67.029237
-1.430309,9,67.08223
-0.742213,9,67.131088
-3.086128,17,67.192083
-0.526405,4,67.277916
-1.602915,12,67.310484
-1.551344,12,67.379459
-0.967697,9,67.448422
-0.329045,3,67.49479
-0.514718,3,67.511102
-0.438712,3,67.531801
-1.711735,13,67.557327
-2.022771,13,67.632401
-5.669233,50,67.742509
-5.308751,50,68.037897
-1.513863,12,68.318663
-0.612268,4,68.384632
-2.539953,15,68.421239
-1.46119,11,68.507037
-0.902775,5,68.563399
-1.339294,10,68.598907
-4.74163,50,68.696866
-1.365519,11,68.955983
-0.635065,4,69.010887
-0.653401,4,69.033618
-1.035222,6,69.059052
-1.423461,12,69.10015
-5.891276,50,69.206159
-0.653379,4,69.469523
-1.381744,9,69.516048
-1.055179,9,69.570699
-0.618281,4,69.614749
-2.645062,15,69.647995
-2.975956,16,69.76395
-0.897184,6,69.847524
-1.92115,13,69.891319
-4.813163,50,70.003828
-1.526331,11,70.262943
-1.218233,10,70.327496
-2.121619,14,70.388463
-0.576398,4,70.457465
-2.166195,12,70.488672
-1.991969,12,70.555604
-0.21383,2,70.615762
-2.728898,16,70.795456
-1.620784,11,70.929537
-2.661199,15,70.994814
-3.736432,19,71.088495
-1.39586,11,71.191624
-1.905762,15,71.262266
-6.177816,50,71.384257
-2.783011,15,71.654387
-3.234226,16,71.745221
-5.51382,50,71.872694
-1.642128,11,72.130182
-3.036961,17,72.197179
-4.627773,50,72.328949
-0.40199,3,72.618575
-1.116445,9,72.641865
-1.69059,11,72.695997
-2.089461,15,72.760986
-3.316471,16,72.852678
-0.848498,5,72.935692
-5.297956,50,73.00669
-1.240259,8,73.261478
-0.513001,3,73.302921
-0.739136,5,73.323636
-1.234509,10,73.355549
-1.863924,13,73.415213
-1.001236,9,73.48899
-5.583573,50,73.580182
-1.788034,16,73.841641
-2.517471,13,73.939421
-1.786652,13,74.018724
-0.429969,3,74.083002
-2.654817,15,74.114214
-0.400637,3,74.184849
-1.328845,9,74.21084
-0.875775,9,74.260691
-0.675479,8,74.311463
-4.007669,50,74.39905
-1.517927,10,74.673726
-1.834923,13,74.733294
-4.219978,50,74.844381
-2.857722,16,75.128848
-4.037315,19,75.225345
-1.022306,9,75.326423
-0.698591,4,75.370263
-3.400023,18,75.407559
-2.763294,14,75.509048
-1.434919,10,75.586126
-5.904521,50,75.683193
-3.597685,18,75.945015
-0.407265,3,76.035877
-1.015609,8,76.060101
-3.462493,18,76.114007
-2.501656,16,76.217139
-3.108081,16,76.332193
-1.065551,5,76.413808
-2.468551,15,76.450057
-5.604605,50,76.574588
-2.928059,15,77.031596
-3.336064,17,77.120068
-0.821407,5,77.210003
-1.70975,12,77.243622
-2.426453,14,77.316459
-5.901699,50,77.4347
-1.455974,13,77.693745
-5.437667,50,77.808012
-1.106818,9,78.08855
-2.65926,15,78.149917
-1.718721,11,78.234467
-3.577565,50,78.335343
-1.710726,11,78.618818
-2.010612,14,78.708189
-2.575546,15,78.79031
-1.978343,13,78.871783
-1.566914,12,78.95757
-0.90197,6,79.041893
-4.363591,50,79.120606
-2.357603,13,79.377433
-1.66812,11,79.452269
-2.971837,15,79.522742
-2.817488,17,79.609155
-0.97316,5,79.696502
-0.428837,3,79.721733
-1.776575,12,79.749527
-1.932304,13,79.819217
-2.753839,15,79.896633
-0.861571,5,79.973156
-1.628946,13,80.007025
-0.583996,4,80.077322
-3.50386,18,80.129885
-2.060278,12,80.229798
-0.614037,4,80.291858
-0.754076,4,80.314585
-0.345267,3,80.336364
-2.567621,14,80.38181
-1.410075,11,80.462111
-0.714956,4,80.52151
-4.487227,50,80.59218
-3.534627,50,80.914555
-0.309359,3,81.164121
-2.591717,13,81.189985
-0.308596,3,81.257188
-0.409857,3,81.279763
-4.95804,50,81.351693
-4.471343,50,81.662915
-5.808826,50,81.963635
-1.681907,12,82.25562
-1.235993,10,82.325609
-0.968517,5,82.381082
-1.266224,20,82.424435
-0.343127,3,82.524818
-3.598967,18,82.559551
-0.650315,4,82.651065
-6.03215,50,82.720836
-0.697158,8,83.018367
-2.657998,18,83.075855
-0.390165,3,83.348829
-2.375697,14,83.377642
-0.737272,4,83.478278
-1.825414,13,83.511648
-1.111998,10,83.582475
-5.794782,50,83.680872
-1.442221,10,83.953473
-4.087186,20,84.022556
-0.595656,4,84.123639
-3.837949,20,84.162701
-4.304464,50,84.309113
-1.868937,13,84.579768
-2.007916,12,84.653915
-0.441008,3,84.713234
-1.869234,12,84.742263
-2.361252,15,84.813792
-3.318873,17,84.902098
-0.600356,4,84.989094
-2.554657,16,85.025203
-1.613826,12,85.118047
-0.596566,4,85.181078
-0.517259,4,85.204414
-0.779713,10,85.251318
-0.866925,10,85.313597
-1.556472,13,85.373871
-0.937719,5,85.439435
-2.628039,14,85.479131
-5.1121,50,85.596493
-4.669125,50,85.917973
-2.596399,14,86.199655
-0.533165,6,86.272422
-2.07434,14,86.314898
-3.325545,17,86.400136
-0.44451,4,86.48262
-0.389944,3,86.505249
-0.996404,6,86.527138
-2.602973,16,86.570748
-0.811195,11,86.678731
-2.474079,16,86.746345
-3.089894,24,86.849235
-2.46839,16,86.983509
-0.477883,3,87.063693
-1.090298,10,87.091195
-0.904443,5,87.142708
-2.741219,19,87.183837
-2.294336,13,87.291508
-1.632471,13,87.373818
-0.660424,4,87.443004
-0.25917,3,87.464109
-3.07405,16,87.492224
-1.327785,10,87.594697
-0.642793,4,87.648724
-6.045162,50,87.716823
-0.628273,4,87.971781
-0.883519,5,87.997154
-2.361889,15,88.037829
-3.040905,17,88.122943
-0.668254,4,88.220287
-3.013386,16,88.267297
-0.935903,5,88.34758
-0.383479,3,88.37466
-0.896423,5,88.396147
-1.562146,10,88.428642
-3.757731,19,88.495821
-0.171454,2,88.613271
-0.814865,10,88.634236
-0.513653,4,88.688473
-4.4411,24,88.731602
-1.064873,10,88.876692
-2.476053,13,88.937048
-2.594888,15,89.013839
-1.618785,12,89.097023
-2.020775,13,89.166279
-0.530057,4,89.232236
-0.615399,4,89.256227
-3.485043,18,89.292959
-0.270433,3,89.383968
-3.537302,20,89.548352
-0.473283,3,89.650338
-1.65718,11,89.674245
-2.604186,14,89.741516
-0.657402,4,89.813312
-0.884178,5,89.851829
-3.11799,17,89.900589
-2.384953,13,89.998873
-0.891735,5,90.06423
-2.695201,13,90.103098
-0.410186,3,90.164478
-2.923977,15,90.195213
-3.508199,19,90.282295
-1.030985,9,90.388824
-1.867655,13,90.442963
-0.351718,3,90.510214
-0.303632,3,90.52572
-1.58872,11,90.553351
-2.201714,13,90.617269
-2.252063,15,90.694655
-1.232016,11,90.776912
-0.505075,4,90.836135
-0.394852,3,90.858306
-0.729501,5,90.877568
-0.57415,4,90.906788
-2.553735,14,90.939968
-1.877996,11,91.019012
-3.458932,20,91.087493
-1.481652,11,91.198077
-1.771735,11,91.264747
-1.235198,11,91.328418
-3.276774,17,91.400266
-1.502171,11,91.487884
-4.482875,50,91.59098
-1.496857,11,91.846027
-0.87945,5,91.904287
-2.164749,13,91.941999
-0.702068,4,92.005018
-1.071865,9,92.032448
-0.299684,3,92.095783
-5.352912,50,92.161748
-0.627974,4,92.413892
-3.843158,50,92.483169
-3.946116,19,92.773348
-4.025874,20,92.868001
-2.899934,15,92.953536
-2.98149,17,93.020026
-1.092142,10,93.088863
-0.62952,4,93.126709
-2.281561,13,93.1551
-0.927227,6,93.204118
-0.383535,4,93.228533
-1.05627,10,93.25287
-1.235135,12,93.300343
-0.624017,4,93.3448
-0.929168,5,93.363599
-2.775375,15,93.39807
-2.364927,14,93.462617
-1.45449,11,93.520798
-0.604161,4,93.563342
-1.475478,10,93.586905
-2.465978,15,93.637089
-0.700925,4,93.690798
-1.712926,11,93.715713
-0.706316,5,93.758981
-2.492044,13,93.788807
-4.56242,50,93.88395
-0.719554,4,94.055954
-1.113556,11,94.080693
-1.47236,10,94.13447
-0.679366,5,94.184777
-2.568525,14,94.223988
