#{"t_start": 1655903818.3287206, "env_id": "DobotTrajectory-v0"}
r,l,t,final_status,is_success
-3.108584,50,2158.196993,success,1.0
-2.281099,50,2158.241864,success,1.0
-1.794997,50,2158.287912,success,1.0
-1.409219,50,2158.334154,success,1.0
-1.487854,50,2219.400821,success,1.0
-2.26599,50,2219.446729,success,1.0
-3.852113,50,2219.493643,success,0.0
-2.564374,50,2219.538324,success,1.0
-1.158949,50,2219.584113,success,1.0
-3.038638,50,2219.629287,success,1.0
-1.454054,50,2219.674545,success,1.0
-1.20869,50,2219.721085,success,1.0
-1.655703,50,2219.765692,success,1.0
-2.838603,50,2219.810527,success,1.0
-1.477208,50,2280.757745,success,1.0
-0.921068,50,2280.8026,success,1.0
-2.550952,50,2280.847705,success,1.0
-1.951994,50,2280.895323,success,1.0
-3.019162,50,2280.941599,success,1.0
-1.510827,50,2280.988485,success,1.0
-2.497103,50,2281.034449,success,1.0
-0.860979,50,2281.079861,success,1.0
-3.721346,50,2281.126601,success,1.0
-0.694919,50,2281.172293,success,1.0
-1.013955,50,2342.113294,success,1.0
-3.085242,50,2342.159363,success,1.0
-4.747053,50,2342.205121,success,1.0
-3.226251,50,2342.250744,success,1.0
-3.575321,50,2342.297029,success,0.0
-4.638462,50,2342.34225,success,1.0
-5.299554,50,2342.389308,success,0.0
-1.274201,50,2342.434497,success,1.0
-3.436274,50,2342.480251,success,1.0
-1.177653,50,2342.526383,success,1.0
-2.508944,50,2403.500128,success,1.0
-3.868333,50,2403.546956,success,1.0
-1.804469,50,2403.592979,success,1.0
-2.167538,50,2403.637655,success,1.0
-1.931284,50,2403.684049,success,1.0
-4.786827,50,2403.730029,success,1.0
-3.498332,50,2403.775007,success,1.0
-2.882596,50,2403.822911,success,1.0
-4.250952,50,2403.869838,success,1.0
-1.030755,50,2403.914992,success,1.0
-1.913475,50,2464.32805,success,1.0
-4.171797,50,2464.373673,success,1.0
-1.257122,50,2464.419318,success,1.0
-1.804896,50,2464.465076,success,1.0
-5.299167,50,2464.511033,success,1.0
-1.931887,50,2464.555825,success,1.0
-5.00821,50,2464.601328,success,0.0
-1.472064,50,2464.647669,success,1.0
-1.25207,50,2464.692808,success,1.0
-1.753944,50,2464.737302,success,1.0
-3.762888,50,2525.579068,success,1.0
-1.905236,50,2525.626109,success,1.0
-1.371213,50,2525.670749,success,1.0
-1.070906,50,2525.71579,success,1.0
-1.601831,50,2525.760681,success,1.0
-2.953576,50,2525.807486,success,1.0
-3.441541,50,2525.853871,success,1.0
-1.234451,50,2525.899669,success,1.0
-3.828064,50,2525.946229,success,0.0
-3.139055,50,2525.991193,success,1.0
-2.511669,50,2585.757321,success,1.0
-4.662388,50,2585.805031,success,1.0
-1.279518,50,2585.851017,success,1.0
-2.140713,50,2585.896042,success,1.0
-2.984724,50,2585.94246,success,1.0
-4.955789,50,2585.987334,success,0.0
-3.321202,50,2586.0326,success,1.0
-1.597802,50,2586.077244,success,1.0
-1.24416,50,2586.122354,success,1.0
-0.997859,50,2586.167532,success,1.0
-1.779813,50,2644.226719,success,1.0
-3.146379,50,2644.271711,success,1.0
-1.935304,50,2644.31667,success,1.0
-3.133798,50,2644.361718,success,1.0
-1.527697,50,2644.406356,success,1.0
-2.091187,50,2644.453062,success,1.0
-1.450798,50,2644.498107,success,1.0
-3.585506,50,2644.54512,success,1.0
-2.972183,50,2644.591998,success,0.0
-1.931504,50,2644.636759,success,1.0
-2.485702,50,2704.959218,success,1.0
-1.901999,50,2705.005486,success,1.0
-1.061409,50,2705.049933,success,1.0
-4.031129,50,2705.094281,success,1.0
-1.334783,50,2705.139353,success,1.0
-1.504141,50,2705.185837,success,1.0
-1.19476,50,2705.230068,success,1.0
-1.626789,50,2705.276417,success,1.0
-5.156693,50,2705.321043,success,0.0
-1.222928,50,2705.365083,success,1.0
-0.953333,50,2765.518998,success,1.0
-2.840295,50,2765.56396,success,1.0
-4.980939,50,2765.611554,success,1.0
-2.487863,50,2765.658448,success,1.0
-4.791992,50,2765.704321,success,1.0
-1.16512,50,2765.750093,success,1.0
-4.43478,50,2765.795448,success,1.0
-2.334685,50,2765.840334,success,1.0
-3.146751,50,2765.887719,success,1.0
-2.586775,50,2765.935735,success,1.0
-4.406682,50,2826.644806,success,1.0
-1.487904,50,2826.689829,success,1.0
-0.85622,50,2826.734167,success,1.0
-2.338561,50,2826.780354,success,1.0
-3.168098,50,2826.824835,success,1.0
-2.968204,50,2826.870545,success,1.0
-2.638991,50,2826.915113,success,1.0
-0.877111,50,2826.959539,success,1.0
-3.978623,50,2827.004143,success,1.0
-2.206584,50,2827.050964,success,1.0
-1.728629,50,2887.891004,success,1.0
-2.572593,50,2887.935749,success,1.0
-3.750192,50,2887.982038,success,1.0
-1.582925,50,2888.027158,success,1.0
-2.013199,50,2888.073325,success,1.0
-1.13771,50,2888.118875,success,1.0
-1.435796,50,2888.163361,success,1.0
-1.757283,50,2888.208407,success,1.0
-2.263123,50,2888.252823,success,1.0
-1.780263,50,2888.297762,success,1.0
-5.016859,50,2949.163121,success,1.0
-4.383566,50,2949.207923,success,1.0
-1.623718,50,2949.252046,success,1.0
-2.863875,50,2949.296701,success,1.0
-1.889734,50,2949.34301,success,1.0
-1.435163,50,2949.388654,success,1.0
-5.425925,50,2949.433846,success,0.0
-2.327365,50,2949.478858,success,1.0
-2.604011,50,2949.525425,success,1.0
-1.824634,50,2949.571937,success,1.0
-1.066428,50,3010.16403,success,1.0
-1.230958,50,3010.207939,success,1.0
-3.943314,50,3010.252336,success,1.0
-1.873285,50,3010.297813,success,1.0
-1.094512,50,3010.343655,success,1.0
-3.400576,50,3010.388443,success,1.0
-3.442851,50,3010.433745,success,1.0
-2.205992,50,3010.479625,success,1.0
-1.262093,50,3010.524528,success,1.0
-1.971625,50,3010.570842,success,1.0
-2.174809,50,3067.981942,success,1.0
-2.953395,50,3068.027651,success,1.0
-2.954015,50,3068.074126,success,1.0
-1.22333,50,3068.11792,success,1.0
-1.046615,50,3068.161966,success,1.0
-1.074408,50,3068.207028,success,1.0
-2.995833,50,3068.253347,success,1.0
-1.337337,50,3068.29789,success,1.0
-2.847726,50,3068.342889,success,1.0
-1.288412,50,3068.387551,success,1.0
-1.272889,50,3111.689407,success,1.0
-1.637645,50,3111.733053,success,1.0
-2.889294,50,3111.778789,success,1.0
-1.135286,50,3111.823968,success,1.0
-2.050593,50,3111.869816,success,1.0
-4.7002,50,3111.915729,success,1.0
-1.520064,50,3111.96136,success,1.0
-2.346581,50,3112.006745,success,1.0
-3.015451,50,3112.051383,success,1.0
-1.446352,50,3112.096774,success,1.0
-3.172306,50,3172.064399,success,1.0
-0.933193,50,3172.109789,success,1.0
-1.410524,50,3172.154334,success,1.0
-2.096953,50,3172.201782,success,1.0
-3.920756,50,3172.24662,success,1.0
-1.816346,50,3172.290917,success,1.0
-4.33759,50,3172.336957,success,1.0
-3.317164,50,3172.382758,success,0.0
-4.9209,50,3172.427965,success,0.0
-3.166823,50,3172.473271,success,1.0
-3.07577,50,3233.456367,success,1.0
-1.22563,50,3233.503011,success,1.0
-2.982594,50,3233.54911,success,1.0
-3.188674,50,3233.595639,success,1.0
-1.435255,50,3233.640654,success,1.0
-2.167084,50,3233.685954,success,1.0
-2.400509,50,3233.732115,success,1.0
-1.497796,50,3233.777368,success,1.0
-1.588017,50,3233.821903,success,1.0
-4.300004,50,3233.866612,success,1.0
-1.395901,50,3292.907941,success,1.0
-2.53428,50,3292.953006,success,1.0
-1.424705,50,3292.99908,success,1.0
-4.198924,50,3293.045348,success,0.0
-3.66387,50,3293.092676,success,1.0
-1.505044,50,3293.137386,success,1.0
-1.368246,50,3293.182494,success,1.0
-2.389182,50,3293.227656,success,1.0
-5.363996,50,3293.27379,success,0.0
-2.532779,50,3293.319312,success,1.0
-1.816182,50,3353.953284,success,1.0
-1.889173,50,3353.997722,success,1.0
-2.709516,50,3354.042877,success,1.0
-2.53048,50,3354.088481,success,1.0
-2.287491,50,3354.134462,success,1.0
-4.292204,50,3354.179606,success,1.0
-1.952832,50,3354.226709,success,1.0
-1.767565,50,3354.271523,success,1.0
-2.08176,50,3354.316455,success,1.0
