#{"t_start": 1653058460.931254, "env_id": "TrajectoryGenerationURSim-v0"}
r,l,t,final_status,is_success
-1.286229,300,3320.200555,max_steps_exceeded,False
-1.334697,300,3344.657599,max_steps_exceeded,False
-1.292404,300,3368.978794,max_steps_exceeded,False
-1.081683,300,3392.027614,max_steps_exceeded,False
-1.276716,300,3417.03794,max_steps_exceeded,False
-0.673023,300,3439.164598,max_steps_exceeded,False
-0.881181,300,3464.932899,max_steps_exceeded,False
-1.742909,300,3491.338126,max_steps_exceeded,False
-0.88119,300,3517.099519,max_steps_exceeded,False
-1.39192,300,3544.724134,max_steps_exceeded,False
-0.908831,300,3568.018168,max_steps_exceeded,False
-1.324468,300,3595.007769,max_steps_exceeded,False
-0.442506,300,3620.383405,max_steps_exceeded,False
-0.795398,300,3646.130817,max_steps_exceeded,False
-1.628196,300,3673.449081,max_steps_exceeded,False
-1.14752,300,3702.020048,max_steps_exceeded,False
-0.650529,300,3731.011445,max_steps_exceeded,False
-1.546407,300,3755.622653,max_steps_exceeded,False
-1.28873,128,3769.69673,collision,False
-0.996145,300,3796.722919,max_steps_exceeded,False
-1.450868,300,3823.103849,max_steps_exceeded,False
-1.213958,300,3851.286732,max_steps_exceeded,False
-1.676349,300,3877.699195,max_steps_exceeded,False
-1.706539,151,3892.664608,collision,False
-2.038141,255,3911.444883,collision,False
-1.405635,300,3936.421106,max_steps_exceeded,False
-1.831748,300,3960.641366,max_steps_exceeded,False
-1.249573,122,3972.931338,collision,False
-1.188049,300,3994.178527,max_steps_exceeded,False
-1.925822,256,4014.35642,collision,False
-1.781898,300,4039.912976,max_steps_exceeded,False
-0.972884,300,4068.751562,max_steps_exceeded,False
-1.595686,155,4085.931452,collision,False
-1.743867,159,4101.568049,collision,False
-1.15582,300,4127.827913,max_steps_exceeded,False
-1.155704,300,4150.240776,max_steps_exceeded,False
-1.521324,118,4364.479582,collision,False
-1.249928,300,4387.888473,max_steps_exceeded,False
-2.333791,249,4406.372595,collision,False
-1.444864,300,4433.198008,max_steps_exceeded,False
-1.208499,74,4448.909862,collision,False
-1.000844,300,4471.419582,max_steps_exceeded,False
-1.455762,172,4489.646719,collision,False
-2.323537,297,4514.901224,collision,False
-0.96561,300,4542.955386,max_steps_exceeded,False
-1.630315,300,4569.071177,max_steps_exceeded,False
-1.349881,300,4593.652476,max_steps_exceeded,False
-1.421239,86,4613.748379,collision,False
-1.296444,300,4638.266734,max_steps_exceeded,False
-0.836931,300,4666.24325,max_steps_exceeded,False
-1.128619,300,4694.082022,max_steps_exceeded,False
-1.086381,300,4725.929895,max_steps_exceeded,False
-2.306753,271,4747.700825,collision,False
-1.578179,300,4780.043377,max_steps_exceeded,False
-1.421167,300,4809.670424,max_steps_exceeded,False
-1.484562,300,4837.544178,max_steps_exceeded,False
-1.190619,82,4856.641721,collision,False
-1.393212,101,4868.125091,collision,False
-0.975417,300,4890.159818,max_steps_exceeded,False
-0.913783,300,4913.912032,max_steps_exceeded,False
-1.521362,300,4938.736947,max_steps_exceeded,False
1.843396,96,4954.6773,success,True
-0.748751,300,4976.692551,max_steps_exceeded,False
-1.242698,300,5006.171604,max_steps_exceeded,False
-1.27714,300,5035.680303,max_steps_exceeded,False
-1.383294,300,5057.976714,max_steps_exceeded,False
-1.295627,138,5073.707674,collision,False
-1.140344,52,5084.233664,collision,False
-1.802903,238,5103.182559,collision,False
-1.174522,45,5112.952816,collision,False
-1.251183,300,5134.496053,max_steps_exceeded,False
1.83141,60,5146.121386,success,True
-1.382545,95,5156.737281,collision,False
-1.557396,154,5171.210415,collision,False
-1.277286,116,5184.433112,collision,False
-2.055817,218,5203.445817,collision,False
-1.805516,189,5221.897648,collision,False
-0.90824,300,5245.619319,max_steps_exceeded,False
-0.737027,300,5268.885884,max_steps_exceeded,False
-1.611732,300,5440.81564,max_steps_exceeded,False
-1.410974,300,5463.87621,max_steps_exceeded,False
-1.553956,300,5485.519756,max_steps_exceeded,False
-2.311464,290,5511.578152,collision,False
-0.783467,300,5539.994865,max_steps_exceeded,False
-1.669927,130,5555.411805,collision,False
1.914563,43,5565.246892,success,True
-1.181484,90,5574.26896,collision,False
-1.852175,156,5588.774758,collision,False
1.953202,27,5597.964266,success,True
-1.045633,300,5618.089937,max_steps_exceeded,False
1.72755,90,5632.98682,success,True
-1.361403,300,5656.088763,max_steps_exceeded,False
-0.782766,300,5678.039311,max_steps_exceeded,False
-1.372646,95,5691.815404,collision,False
1.97604,18,5696.617579,success,True
-1.607285,300,5716.152883,max_steps_exceeded,False
-1.70662,125,5731.20764,collision,False
-1.525366,300,5754.01672,max_steps_exceeded,False
-0.787727,300,5775.41523,max_steps_exceeded,False
-0.984597,300,5799.387275,max_steps_exceeded,False
-0.837381,300,5824.635736,max_steps_exceeded,False
-1.15744,300,5847.467907,max_steps_exceeded,False
-2.070501,196,5865.867617,collision,False
-1.081634,300,5892.281837,max_steps_exceeded,False
1.983468,16,5903.301046,success,True
-1.480376,141,5913.715633,collision,False
-1.104367,300,5935.160086,max_steps_exceeded,False
-0.618003,300,5959.123248,max_steps_exceeded,False
-0.663929,300,5984.066806,max_steps_exceeded,False
-1.010787,300,6009.759809,max_steps_exceeded,False
-1.155858,300,6032.419964,max_steps_exceeded,False
1.951485,28,6043.591104,success,True
1.882346,66,6050.613254,success,True
-1.294405,300,6071.679006,max_steps_exceeded,False
1.806479,76,6083.206544,success,True
-0.467883,300,6105.729725,max_steps_exceeded,False
1.680445,206,6129.357375,success,True
1.624758,103,6143.11071,success,True
-1.489693,204,6161.716301,collision,False
-0.797869,300,6186.511772,max_steps_exceeded,False
1.917196,76,6198.621935,success,True
-1.633144,300,6219.955255,max_steps_exceeded,False
1.728714,84,6239.411824,success,True
1.945427,31,6247.2483,success,True
-0.84074,300,6267.841473,max_steps_exceeded,False
-0.764506,300,6290.712253,max_steps_exceeded,False
1.953593,37,6304.935873,success,True
-0.922819,300,6324.94674,max_steps_exceeded,False
-1.371366,300,6554.511336,max_steps_exceeded,False
1.866232,54,6572.717521,success,True
-0.330075,300,6594.702919,max_steps_exceeded,False
1.800803,77,6608.50944,success,True
1.918289,85,6619.130896,success,True
-1.336854,300,6642.217169,max_steps_exceeded,False
1.886221,102,6655.014351,success,True
-1.419045,300,6676.413601,max_steps_exceeded,False
1.912854,44,6685.724072,success,True
1.989988,12,6690.903148,success,True
-0.786748,300,6709.848648,max_steps_exceeded,False
-0.679681,300,6734.11657,max_steps_exceeded,False
-0.899025,300,6758.58016,max_steps_exceeded,False
1.974737,20,6767.593771,success,True
-1.635901,300,6787.199163,max_steps_exceeded,False
-2.235682,253,6816.682506,collision,False
-1.359252,300,6843.209803,max_steps_exceeded,False
-1.541094,300,6874.680197,max_steps_exceeded,False
-1.886365,300,6907.07432,max_steps_exceeded,False
-1.26812,300,6932.549077,max_steps_exceeded,False
1.730597,185,6957.206779,success,True
1.897634,81,6967.470043,success,True
-1.025732,300,6989.284038,max_steps_exceeded,False
-1.237454,62,7001.239032,collision,False
-1.806584,300,7023.297378,max_steps_exceeded,False
-1.784608,261,7050.99957,collision,False
-1.47861,300,7077.324396,max_steps_exceeded,False
-0.95135,300,7108.727948,max_steps_exceeded,False
-1.99522,292,7134.625885,collision,False
-1.123681,60,7145.689621,collision,False
-0.81464,300,7167.730181,max_steps_exceeded,False
1.958869,25,7176.684822,success,True
1.886182,112,7186.001442,success,True
1.786055,182,7201.800098,success,True
1.926771,48,7211.698382,success,True
-0.779687,300,7232.638481,max_steps_exceeded,False
-1.604601,300,7259.394698,max_steps_exceeded,False
1.842637,87,7274.657066,success,True
-1.241309,107,7285.87092,collision,False
-1.154134,63,7295.382671,collision,False
-1.610931,212,7312.806623,collision,False
